Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,0.455256769856,1.55620058905,0.0,1.27967052121,0.0406333321227,0.0406333321227,0.0406333321227,0.0535946394262,0.00915354295514,0.0389770129118,0.302884242441
 01/01  02:00:00,0.405029364231,1.56609280929,0.0,1.35205741884,0.0429318306844,0.0429318306844,0.0429318306844,0.0312635512159,0.00533956869658,0.0366038093052,0.278876604329
 01/01  03:00:00,0.390280594331,1.576082795,0.0,1.38380173526,0.0439398068243,0.0439398068243,0.0439398068243,0.0223311048432,0.00381397662586,0.0345384536427,0.275643252395
 01/01  04:00:00,0.385285891813,1.58597729913,0.0,1.38842548542,0.044086624597,0.044086624597,0.044086624597,0.0223311048432,0.00381397662586,0.0332769556732,0.271763230073
 01/01  05:00:00,0.374736702283,1.61571681566,0.0,1.36207127091,0.0432498001699,0.0432498001699,0.0432498001699,0.0223311048432,0.00381397662586,0.0338304829616,0.261497337682
 01/01  06:00:00,0.407198007933,1.8445812086,0.0,1.35998904838,0.0431836834325,0.0431836834325,0.0431836834325,0.0223311048432,0.00381397662586,0.0360452309657,0.291810012066
 01/01  07:00:00,0.501102577036,2.53424107891,0.0,1.60422547554,0.0509389139368,0.0509389139368,0.0509389139368,0.0513615444659,0.00877214789658,0.0428581977933,0.337157772944
 01/01  08:00:00,0.61186090641,2.74915905785,0.0,1.68514827467,0.0535084526725,0.0535084526725,0.0535084526725,0.104956183892,0.0179256908517,0.0522011846794,0.358255394315
 01/01  09:00:00,0.531880870361,2.29930746398,0.0,1.28559962336,0.0408215986902,0.0408215986902,0.0408215986902,0.10048996625,0.017162896,0.0605081669804,0.302884242441
 01/01  10:00:00,0.421154833445,1.83755004909,0.0,0.927864012873,0.0294624326925,0.0294624326925,0.0294624326925,0.0513615444659,0.00877214789658,0.0637657254319,0.257778982958
 01/01  11:00:00,0.405045996086,1.47500911835,0.0,0.684505809407,0.0217350883938,0.0217350883938,0.0217350883938,0.0424290814603,0.00724655345856,0.0597797549385,0.263841517835
 01/01  12:00:00,0.401176705971,1.302480225,0.0,0.588087402247,0.0186735181725,0.0186735181725,0.0186735181725,0.0424290814603,0.00724655345856,0.0588912012469,0.263922351633
 01/01  13:00:00,0.398479115444,1.2628240703,0.0,0.603197086069,0.0191532954205,0.0191532954205,0.0191532954205,0.0424290814603,0.00724655345856,0.0601596923813,0.259476492723
 01/01  14:00:00,0.406597296838,1.231115655,0.0,0.636381969074,0.0202070138193,0.0202070138193,0.0202070138193,0.0424290814603,0.00724655345856,0.0582516037592,0.268449044341
 01/01  15:00:00,0.422229635264,1.22097490586,0.0,0.666073134258,0.0211497963215,0.0211497963215,0.0211497963215,0.0446622041421,0.00762795325171,0.0552107169154,0.283564964633
 01/01  16:00:00,0.453420345584,1.25618800345,0.0,0.664693018819,0.0211059735655,0.0211059735655,0.0211059735655,0.0558277621079,0.00953494274829,0.0576101118494,0.299327555313
 01/01  17:00:00,0.568008127281,1.57689692786,0.0,0.851270303997,0.0270303554041,0.0270303554041,0.0270303554041,0.0937906259262,0.0160187013551,0.0671024077954,0.3540520368
 01/01  18:00:00,0.784195967809,2.72662456078,0.0,1.75998365331,0.055884697764,0.055884697764,0.055884697764,0.174182598926,0.0297490181551,0.08424901191,0.430116641053
 01/01  19:00:00,0.928541906744,2.04188077628,0.0,1.03879485995,0.0329848158976,0.0329848158976,0.0329848158976,0.259040789568,0.0442421298068,0.0852833183682,0.466976853104
 01/01  20:00:00,0.918696334633,1.7916798515,0.0,0.88900089002,0.0282284133476,0.0282284133476,0.0282284133476,0.274672565176,0.0469119094205,0.076857507091,0.482011939598
 01/01  21:00:00,0.882375665148,1.72428231367,0.0,0.928448226021,0.0294809831916,0.0294809831916,0.0294809831916,0.236709701358,0.0404281508137,0.0671599615243,0.498582868261
 01/01  22:00:00,0.822105037779,1.71985116558,0.0,1.02160346412,0.0324389381229,0.0324389381229,0.0324389381229,0.19874683754,0.0339443922068,0.0600180686125,0.486942801298
 01/01  23:00:00,0.694981912834,1.73443224084,0.0,1.16793762234,0.0370854813959,0.0370854813959,0.0370854813959,0.149618388034,0.0255536441034,0.0513238084703,0.421386590831
 01/01  24:00:00,0.582919335837,1.75777605593,0.0,1.3304978834,0.0422472515295,0.0422472515295,0.0422472515295,0.10272306121,0.0175442910586,0.0442136254855,0.366177106553
 01/02  01:00:00,0.462245550572,1.77696143997,0.0,1.51011261343,0.0479505516045,0.0479505516045,0.0479505516045,0.0535946394262,0.00915354295514,0.0386485741458,0.302884242441
 01/02  02:00:00,0.414276326316,1.85886029198,0.0,1.64957264837,0.0523788210878,0.0523788210878,0.0523788210878,0.0312635512159,0.00533956869658,0.0364037809873,0.278876604329
