Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,0.435179362042,0.923900317748,0.0,0.647370249969,0.0205559243081,0.0205559243081,0.0205559243081,0.0535946394262,0.00915354295514,0.0389770129118,0.302884242441
 01/01  02:00:00,0.387341209023,1.00903756394,0.0,0.795002173495,0.0252436754761,0.0252436754761,0.0252436754761,0.0312635512159,0.00533956869658,0.0366038093052,0.278876604329
 01/01  03:00:00,0.375791114073,1.11976387849,0.0,0.927482753163,0.0294503265666,0.0294503265666,0.0294503265666,0.0223311048432,0.00381397662586,0.0345384536427,0.275643252395
 01/01  04:00:00,0.373501357944,1.21484554987,0.0,1.01729371232,0.0323020907287,0.0323020907287,0.0323020907287,0.0223311048432,0.00381397662586,0.0332769556732,0.271763230073
 01/01  05:00:00,0.36558694203,1.32756229229,0.0,1.07391674704,0.0341000399177,0.0341000399177,0.0341000399177,0.0223311048432,0.00381397662586,0.0338304829616,0.261497337682
 01/01  06:00:00,0.397424215187,1.53677400852,0.0,1.05218179252,0.0334098906869,0.0334098906869,0.0334098906869,0.0223311048432,0.00381397662586,0.0360452309657,0.291810012066
 01/01  07:00:00,0.479624559998,1.85783140167,0.0,0.927815645932,0.0294608968987,0.0294608968987,0.0294608968987,0.0513615444659,0.00877214789658,0.0428581977933,0.337157772944
 01/01  08:00:00,0.584417540954,1.88488179359,0.0,0.820870994371,0.0260650872168,0.0260650872168,0.0260650872168,0.104956183892,0.0179256908517,0.0522011846794,0.358255394315
 01/01  09:00:00,0.507881270764,1.54348512604,0.0,0.529777284386,0.0168219990933,0.0168219990933,0.0168219990933,0.10048996625,0.017162896,0.0605081669804,0.302884242441
 01/01  10:00:00,0.397923493279,1.1059225988,0.0,0.196236562573,0.00623109252693,0.00623109252693,0.00623109252693,0.0513615444659,0.00877214789658,0.0637657254319,0.257778982958
 01/01  11:00:00,0.383310907692,0.790253472184,0.0,0.0,0.0,0.0,0.0,0.0424290814603,0.00724655345856,0.0597797549385,0.263841517835
 01/01  12:00:00,0.382503187799,0.712830235978,0.0,0.0,0.0,0.0,0.0,0.0424290814603,0.00724655345856,0.0588912012469,0.263922351633
 01/01  13:00:00,0.379325820023,0.656785227206,0.0,0.0,0.0,0.0,0.0,0.0424290814603,0.00724655345856,0.0601596923813,0.259476492723
 01/01  14:00:00,0.386390283019,0.591452626071,0.0,0.0,0.0,0.0,0.0,0.0424290814603,0.00724655345856,0.0582516037592,0.268449044341
 01/01  15:00:00,0.401079838943,0.551083155507,0.0,0.0,0.0,0.0,0.0,0.0446622041421,0.00762795325171,0.0552107169154,0.283564964633
 01/01  16:00:00,0.432314372019,0.587578594045,0.0,0.0,0.0,0.0,0.0,0.0558277621079,0.00953494274829,0.0576101118494,0.299327555313
 01/01  17:00:00,0.540977771877,0.722959224989,0.0,0.0,0.0,0.0,0.0,0.0937906259262,0.0160187013551,0.0671024077954,0.3540520368
 01/01  18:00:00,0.739453400134,1.31709976523,0.0,0.35090047196,0.0111421300896,0.0111421300896,0.0111421300896,0.174182598926,0.0297490181551,0.08424901191,0.430116641053
 01/01  19:00:00,0.895557090847,1.00218137999,0.0,0.0,0.0,0.0,0.0,0.259040789568,0.0442421298068,0.0852833183682,0.466976853104
 01/01  20:00:00,0.890467921286,0.901109108132,0.0,0.0,0.0,0.0,0.0,0.274672565176,0.0469119094205,0.076857507091,0.482011939598
 01/01  21:00:00,0.852894681957,0.795127590348,0.0,0.0,0.0,0.0,0.0,0.236709701358,0.0404281508137,0.0671599615243,0.498582868261
 01/01  22:00:00,0.791363281369,0.751668009185,0.0,0.0534495522039,0.00169718171241,0.00169718171241,0.00169718171241,0.19874683754,0.0339443922068,0.0600180686125,0.486942801298
 01/01  23:00:00,0.666142812595,0.826198884233,0.0,0.259704294989,0.00824638115598,0.00824638115598,0.00824638115598,0.149618388034,0.0255536441034,0.0513238084703,0.421386590831
 01/01  24:00:00,0.557139154836,0.94587764059,0.0,0.518599475474,0.0164670705281,0.0164670705281,0.0164670705281,0.10272306121,0.0175442910586,0.0442136254855,0.366177106553
 01/02  01:00:00,0.439683344062,1.06640709805,0.0,0.799558271544,0.025388345094,0.025388345094,0.025388345094,0.0535946394262,0.00915354295514,0.0386485741458,0.302884242441
 01/02  02:00:00,0.394645405732,1.24062129793,0.0,1.03133365432,0.0327479005031,0.0327479005031,0.0327479005031,0.0312635512159,0.00533956869658,0.0364037809873,0.278876604329
 01/02  03:00:00,0.385052755637,1.41145090258,0.0,1.22292267225,0.0388314197118,0.0388314197118,0.0388314197118,0.0223311048432,0.00381397662586,0.0344190020612,0.275643252395
 01/02  04:00:00,0.38478805042,1.56932712916,0.0,1.37589409759,0.0436887158891,0.0436887158891,0.0436887158891,0.0223311048432,0.00381397662586,0.0331770229889,0.271763230073
 01/02  05:00:00,0.378993457614,1.74631847499,0.0,1.501196268,0.047667431208,0.047667431208,0.047667431208,0.0223311048432,0.00381397662586,0.0336696072551,0.261497337682
 01/02  06:00:00,0.412619959357,1.99863695492,0.0,1.54019507127,0.0489057588085,0.0489057588085,0.0489057588085,0.0223311048432,0.00381397662586,0.0357451070141,0.291810012066
 01/02  07:00:00,0.496566666836,2.34975894092,0.0,1.4802827952,0.047003366457,0.047003366457,0.047003366457,0.0513615444659,0.00877214789658,0.0422578350732,0.337157772944
 01/02  08:00:00,0.603336743625,2.44651514966,0.0,1.4527356664,0.0461286634653,0.0461286634653,0.0461286634653,0.104956183892,0.0179256908517,0.0510568111019,0.358255394315
 01/02  09:00:00,0.525462891018,2.0861217837,0.0,1.14186268864,0.0362575249621,0.0362575249621,0.0362575249621,0.10048996625,0.017162896,0.0586542613656,0.302884242441
 01/02  10:00:00,0.412574363834,1.57404151173,0.0,0.725207083747,0.0230274744969,0.0230274744969,0.0230274744969,0.0513615444659,0.00877214789658,0.0616202140166,0.257778982958
 01/02  11:00:00,0.396410842718,1.21591046826,0.0,0.476082671983,0.0151170359931,0.0151170359931,0.0151170359931,0.0424290814603,0.00724655345856,0.0577626539713,0.263841517835
 01/02  12:00:00,0.385615809603,0.826772254402,0.0,0.153668371348,0.00487942627905,0.00487942627905,0.00487942627905,0.0424290814603,0.00724655345856,0.0571243967723,0.263922351633
 01/02  13:00:00,0.377759321633,0.624117294445,0.0,0.0,0.0,0.0,0.0,0.0424290814603,0.00724655345856,0.0585931939908,0.259476492723
 01/02  14:00:00,0.384886721398,0.564288980944,0.0,0.0,0.0,0.0,0.0,0.0424290814603,0.00724655345856,0.0567480421383,0.268449044341
 01/02  15:00:00,0.399796102303,0.526946645083,0.0,0.0,0.0,0.0,0.0,0.0446622041421,0.00762795325171,0.0539269802759,0.283564964633
 01/02  16:00:00,0.431835015575,0.586042828475,0.0,0.0227948312841,0.00072380345948,0.00072380345948,0.00072380345948,0.0558277621079,0.00953494274829,0.0564069519463,0.299327555313
 01/02  17:00:00,0.545375219762,0.867443580577,0.0,0.177958599264,0.00565071301412,0.00565071301412,0.00565071301412,0.0937906259262,0.0160187013551,0.065849142667,0.3540520368
 01/02  18:00:00,0.755274305746,1.81337111457,0.0,0.891977226943,0.0283229208671,0.0283229208671,0.0283229208671,0.174182598926,0.0297490181551,0.0828891267443,0.430116641053
 01/02  19:00:00,0.906211837302,1.3346480364,0.0,0.391956151695,0.0124457696144,0.0124457696144,0.0124457696144,0.259040789568,0.0442421298068,0.0834922952089,0.466976853104
 01/02  20:00:00,0.898667235499,1.15777413159,0.0,0.323265420306,0.0102646352864,0.0102646352864,0.0102646352864,0.274672565176,0.0469119094205,0.0747921860178,0.482011939598
 01/02  21:00:00,0.863820141868,1.13268115256,0.0,0.401714801823,0.0127556356816,0.0127556356816,0.0127556356816,0.236709701358,0.0404281508137,0.0653297857535,0.498582868261
 01/02  22:00:00,0.805096653907,1.17855144671,0.0,0.533996150463,0.0169559605964,0.0169559605964,0.0169559605964,0.19874683754,0.0339443922068,0.0584926622668,0.486942801298
 01/02  23:00:00,0.680240900124,1.25940076891,0.0,0.736041107848,0.0233714868752,0.0233714868752,0.0233714868752,0.149618388034,0.0255536441034,0.0502967902808,0.421386590831
 01/02  24:00:00,0.570992959482,1.37463852105,0.0,0.974635276959,0.030947558962,0.030947558962,0.030947558962,0.10272306121,0.0175442910586,0.0435869416981,0.366177106553
 01/03  01:00:00,0.453686858565,1.50747391369,0.0,1.24057267442,0.0393918595972,0.0393918595972,0.0393918595972,0.0535946394262,0.00915354295514,0.0386485741458,0.302884242441
 01/03  02:00:00,0.408021631656,1.66190536924,0.0,1.45259278093,0.0461241264279,0.0461241264279,0.0461241264279,0.0312635512159,0.00533956869658,0.0364037809873,0.278876604329
 01/03  03:00:00,0.39790420338,1.81620155794,0.0,1.62765489511,0.0516828674551,0.0516828674551,0.0516828674551,0.0223311048432,0.00381397662586,0.0344190020612,0.275643252395
 01/03  04:00:00,0.397173758999,1.95941284833,0.0,1.7659587397,0.0560744244676,0.0560744244676,0.0560744244676,0.0223311048432,0.00381397662586,0.0331770229889,0.271763230073
 01/03  05:00:00,0.390710955419,2.11538213141,0.0,1.87021686611,0.0593849290129,0.0593849290129,0.0593849290129,0.0223311048432,0.00381397662586,0.0336696072551,0.261497337682
 01/03  06:00:00,0.424139711597,2.36157274354,0.0,1.90298804401,0.0604255110484,0.0604255110484,0.0604255110484,0.0223311048432,0.00381397662586,0.0357451070141,0.291810012066
 01/03  07:00:00,0.507791724226,2.70359916791,0.0,1.83379490682,0.0582284238469,0.0582284238469,0.0582284238469,0.0513615444659,0.00877214789658,0.0422578350732,0.337157772944
 01/03  08:00:00,0.614714286715,2.80520051794,0.0,1.81105002891,0.0575062065553,0.0575062065553,0.0575062065553,0.104956183892,0.0179256908517,0.0510568111019,0.358255394315
 01/03  09:00:00,0.537320138274,2.45988854424,0.0,1.51528443338,0.0481147722176,0.0481147722176,0.0481147722176,0.10048996625,0.017162896,0.0586542613656,0.302884242441
 01/03  10:00:00,0.420957085362,1.83833759845,0.0,0.989205162827,0.0314101960249,0.0314101960249,0.0314101960249,0.0513615444659,0.00877214789658,0.0616202140166,0.257778982958
 01/03  11:00:00,0.398830047986,1.29234931451,0.0,0.552271000737,0.0175362412611,0.0175362412611,0.0175362412611,0.0424290814603,0.00724655345856,0.0577626539713,0.263841517835
 01/03  12:00:00,0.389505252703,0.949473481011,0.0,0.276159080781,0.00876886937852,0.00876886937852,0.00876886937852,0.0424290814603,0.00724655345856,0.0571243967723,0.263922351633
 01/03  13:00:00,0.382876161081,0.785515394971,0.0,0.161145253442,0.00511683944779,0.00511683944779,0.00511683944779,0.0424290814603,0.00724655345856,0.0585931939908,0.259476492723
 01/03  14:00:00,0.385434753518,0.581852989418,0.0,0.0172592428995,0.000548032120219,0.000548032120219,0.000548032120219,0.0424290814603,0.00724655345856,0.0567480421383,0.268449044341
 01/03  15:00:00,0.399796102303,0.52725364765,0.0,0.0,0.0,0.0,0.0,0.0446622041421,0.00762795325171,0.0539269802759,0.283564964633
 01/03  16:00:00,0.432810135359,0.616938774955,0.0,0.0535043984543,0.00169892324343,0.00169892324343,0.00169892324343,0.0558277621079,0.00953494274829,0.0564069519463,0.299327555313
 01/03  17:00:00,0.547408824154,0.93165942552,0.0,0.242003152249,0.00768431740598,0.00768431740598,0.00768431740598,0.0937906259262,0.0160187013551,0.065849142667,0.3540520368
 01/03  18:00:00,0.759605456975,1.94999485011,0.0,1.02837870477,0.0326540720962,0.0326540720962,0.0326540720962,0.174182598926,0.0297490181551,0.0828891267443,0.430116641053
 01/03  19:00:00,0.909716314591,1.44527878842,0.0,0.502323085568,0.0159502469037,0.0159502469037,0.0159502469037,0.259040789568,0.0442421298068,0.0834922952089,0.466976853104
 01/03  20:00:00,0.90219696238,1.26920347927,0.0,0.43442754269,0.0137943621681,0.0137943621681,0.0137943621681,0.274672565176,0.0469119094205,0.0747921860178,0.482011939598
 01/03  21:00:00,0.867661842486,1.2539105283,0.0,0.522701951435,0.0165973363001,0.0165973363001,0.0165973363001,0.236709701358,0.0404281508137,0.0653297857535,0.498582868261
 01/03  22:00:00,0.808959241616,1.30040853589,0.0,0.655641099784,0.0208185483054,0.0208185483054,0.0208185483054,0.19874683754,0.0339443922068,0.0584926622668,0.486942801298
 01/03  23:00:00,0.684070837124,1.38018212172,0.0,0.856657784358,0.0272014238746,0.0272014238746,0.0272014238746,0.149618388034,0.0255536441034,0.0502967902808,0.421386590831
 01/03  24:00:00,0.575088705229,1.50373741891,0.0,1.10362310101,0.0350433047087,0.0350433047087,0.0350433047087,0.10272306121,0.0175442910586,0.0435869416981,0.366177106553
 01/04  01:00:00,0.45767773894,1.63321058502,0.0,1.36625796044,0.0433827399723,0.0433827399723,0.0433827399723,0.0535946394262,0.00915354295514,0.0386485741458,0.302884242441
 01/04  02:00:00,0.412052056733,1.78886049524,0.0,1.57952345309,0.0501545515046,0.0501545515046,0.0501545515046,0.0312635512159,0.00533956869658,0.0364037809873,0.278876604329
 01/04  03:00:00,0.401879887884,1.94142620676,0.0,1.7528616157,0.0556585519594,0.0556585519594,0.0556585519594,0.0223311048432,0.00381397662586,0.0344190020612,0.275643252395
 01/04  04:00:00,0.401223780159,2.08698113198,0.0,1.89350655373,0.0601244456279,0.0601244456279,0.0601244456279,0.0223311048432,0.00381397662586,0.0331770229889,0.271763230073
 01/04  05:00:00,0.395034177061,2.25157630745,0.0,2.00636861648,0.0637081506548,0.0637081506548,0.0637081506548,0.0223311048432,0.00381397662586,0.0336696072551,0.261497337682
 01/04  06:00:00,0.428848076423,2.50999386882,0.0,2.051269156,0.0651338758745,0.0651338758745,0.0651338758745,0.0223311048432,0.00381397662586,0.0357451070141,0.291810012066
 01/04  07:00:00,0.532079545351,3.46881991662,0.0,2.59869424178,0.082516244972,0.082516244972,0.082516244972,0.0513615444659,0.00877214789658,0.0422578350732,0.337157772944
 01/04  08:00:00,0.623847009398,3.09318210545,0.0,2.09866798652,0.0666389292383,0.0666389292383,0.0666389292383,0.104956183892,0.0179256908517,0.0510568111019,0.358255394315
 01/04  09:00:00,0.542330977042,2.61803338057,0.0,1.6730913944,0.053125610986,0.053125610986,0.053125610986,0.10048996625,0.017162896,0.0586542613656,0.302884242441
 01/04  10:00:00,0.430147516479,2.12806469495,0.0,1.27864053924,0.0406006271421,0.0406006271421,0.0406006271421,0.0513615444659,0.00877214789658,0.0616202140166,0.257778982958
 01/04  11:00:00,0.41877685728,1.92078188163,0.0,1.18045831674,0.0374830505556,0.0374830505556,0.0374830505556,0.0424290814603,0.00724655345856,0.0577626539713,0.263841517835
 01/04  12:00:00,0.401667176113,1.332696534,0.0,0.659176029104,0.0209307927892,0.0209307927892,0.0209307927892,0.0424290814603,0.00724655345856,0.0571243967723,0.263922351633
