Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,0.438855334366,1.03966816587,0.0,0.763138098036,0.0242318966319,0.0242318966319,0.0242318966319,0.0535946394262,0.00915354295514,0.0389770129118,0.302884242441
 01/01  02:00:00,0.393139107448,1.19163149144,0.0,0.97759610099,0.0310415739012,0.0310415739012,0.0310415739012,0.0312635512159,0.00533956869658,0.0366038093052,0.278876604329
 01/01  03:00:00,0.379130833351,1.22494206806,0.0,1.03266094274,0.0327900458445,0.0327900458445,0.0327900458445,0.0223311048432,0.00381397662586,0.0345384536427,0.275643252395
 01/01  04:00:00,0.374502960031,1.24638916546,0.0,1.0488372899,0.0333036928152,0.0333036928152,0.0333036928152,0.0223311048432,0.00381397662586,0.0332769556732,0.271763230073
 01/01  05:00:00,0.365899285352,1.33739896174,0.0,1.08375341363,0.0344123832387,0.0344123832387,0.0344123832387,0.0223311048432,0.00381397662586,0.0338304829616,0.261497337682
 01/01  06:00:00,0.396983307979,1.52288850691,0.0,1.03829624763,0.0329689834785,0.0329689834785,0.0329689834785,0.0223311048432,0.00381397662586,0.0360452309657,0.291810012066
 01/01  07:00:00,0.488479335272,2.1366958984,0.0,1.20668017165,0.0383156721732,0.0383156721732,0.0383156721732,0.0513615444659,0.00877214789658,0.0428581977933,0.337157772944
 01/01  08:00:00,0.5852492746,1.91107567206,0.0,0.847064884271,0.0268968208625,0.0268968208625,0.0268968208625,0.104956183892,0.0179256908517,0.0522011846794,0.358255394315
 01/01  09:00:00,0.513849218393,1.73143443393,0.0,0.717726592356,0.0227899467223,0.0227899467223,0.0227899467223,0.10048996625,0.017162896,0.0605081669804,0.302884242441
 01/01  10:00:00,0.41272279859,1.57199893936,0.0,0.662312903124,0.0210303978373,0.0210303978373,0.0210303978373,0.0513615444659,0.00877214789658,0.0637657254319,0.257778982958
 01/01  11:00:00,0.404722688953,1.46482716671,0.0,0.674323858166,0.0214117812616,0.0214117812616,0.0214117812616,0.0424290814603,0.00724655345856,0.0597797549385,0.263841517835
 01/01  12:00:00,0.403660703827,1.3807090746,0.0,0.666316251946,0.0211575160288,0.0211575160288,0.0211575160288,0.0424290814603,0.00724655345856,0.0588912012469,0.263922351633
 01/01  13:00:00,0.38631087726,0.879608250059,0.0,0.219981265825,0.00698505723689,0.00698505723689,0.00698505723689,0.0424290814603,0.00724655345856,0.0601596923813,0.259476492723
 01/01  14:00:00,0.386390283019,0.594592874531,0.0,0.0,0.0,0.0,0.0,0.0424290814603,0.00724655345856,0.0582516037592,0.268449044341
 01/01  15:00:00,0.401079838943,0.554799179203,0.0,0.0,0.0,0.0,0.0,0.0446622041421,0.00762795325171,0.0552107169154,0.283564964633
 01/01  16:00:00,0.432314372019,0.591223717254,0.0,0.0,0.0,0.0,0.0,0.0558277621079,0.00953494274829,0.0576101118494,0.299327555313
 01/01  17:00:00,0.542397133139,0.770186976273,0.0,0.0447001186196,0.00141936126189,0.00141936126189,0.00141936126189,0.0937906259262,0.0160187013551,0.0671024077954,0.3540520368
 01/01  18:00:00,0.746072865528,1.52600892123,0.0,0.559368108956,0.0177615954836,0.0177615954836,0.0177615954836,0.174182598926,0.0297490181551,0.08424901191,0.430116641053
