Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,0.427538151793,0.683254630446,0.0,0.406724676715,0.0129147140592,0.0129147140592,0.0129147140592,0.0535946394262,0.00915354295514,0.0389770129118,0.302884242441
 01/01  02:00:00,0.380753439552,0.801568129718,0.0,0.58753274011,0.0186559060056,0.0186559060056,0.0186559060056,0.0312635512159,0.00533956869658,0.0366038093052,0.278876604329
 01/01  03:00:00,0.371367396234,0.980447189044,0.0,0.788166063722,0.0250266087279,0.0250266087279,0.0250266087279,0.0223311048432,0.00381397662586,0.0345384536427,0.275643252395
 01/01  04:00:00,0.374434361419,1.24422874294,0.0,1.04667690539,0.0332350942034,0.0332350942034,0.0332350942034,0.0223311048432,0.00381397662586,0.0332769556732,0.271763230073
 01/01  05:00:00,0.369327897987,1.44537668868,0.0,1.19173113263,0.0378409958739,0.0378409958739,0.0378409958739,0.0223311048432,0.00381397662586,0.0338304829616,0.261497337682
 01/01  06:00:00,0.405011835951,1.77573192864,0.0,1.29113966553,0.0409975114505,0.0409975114505,0.0409975114505,0.0223311048432,0.00381397662586,0.0360452309657,0.291810012066
 01/01  07:00:00,0.502686015804,2.58410866628,0.0,1.65409290724,0.0525223527052,0.0525223527052,0.0525223527052,0.0513615444659,0.00877214789658,0.0428581977933,0.337157772944
 01/01  08:00:00,0.613056526445,2.7868128826,0.0,1.72280208333,0.0547040727072,0.0547040727072,0.0547040727072,0.104956183892,0.0179256908517,0.0522011846794,0.358255394315
 01/01  09:00:00,0.522310305764,1.99790049819,0.0,0.984192656541,0.0312510340928,0.0312510340928,0.0312510340928,0.10048996625,0.017162896,0.0605081669804,0.302884242441
 01/01  10:00:00,0.403041159209,1.26709387823,0.0,0.357407844515,0.0113487584567,0.0113487584567,0.0113487584567,0.0513615444659,0.00877214789658,0.0637657254319,0.257778982958
 01/01  11:00:00,0.383310907692,0.790244625585,0.0,0.0,0.0,0.0,0.0,0.0424290814603,0.00724655345856,0.0597797549385,0.263841517835
 01/01  12:00:00,0.382503187799,0.712102822066,0.0,0.0,0.0,0.0,0.0,0.0424290814603,0.00724655345856,0.0588912012469,0.263922351633
 01/01  13:00:00,0.379325820023,0.655827014172,0.0,0.0,0.0,0.0,0.0,0.0424290814603,0.00724655345856,0.0601596923813,0.259476492723
 01/01  14:00:00,0.386390283019,0.589750509309,0.0,0.0,0.0,0.0,0.0,0.0424290814603,0.00724655345856,0.0582516037592,0.268449044341
 01/01  15:00:00,0.401079838943,0.549325744691,0.0,0.0,0.0,0.0,0.0,0.0446622041421,0.00762795325171,0.0552107169154,0.283564964633
 01/01  16:00:00,0.432314372019,0.585813261794,0.0,0.0,0.0,0.0,0.0,0.0558277621079,0.00953494274829,0.0576101118494,0.299327555313
 01/01  17:00:00,0.540977771877,0.721087459673,0.0,0.0,0.0,0.0,0.0,0.0937906259262,0.0160187013551,0.0671024077954,0.3540520368
 01/01  18:00:00,0.728311270044,0.964495754927,0.0,0.0,0.0,0.0,0.0,0.174182598926,0.0297490181551,0.08424901191,0.430116641053
 01/01  19:00:00,0.895557090847,0.999839894918,0.0,0.0,0.0,0.0,0.0,0.259040789568,0.0442421298068,0.0852833183682,0.466976853104
 01/01  20:00:00,0.890467921286,0.898801121643,0.0,0.0,0.0,0.0,0.0,0.274672565176,0.0469119094205,0.076857507091,0.482011939598
 01/01  21:00:00,0.852894681957,0.792771597921,0.0,0.0,0.0,0.0,0.0,0.236709701358,0.0404281508137,0.0671599615243,0.498582868261
 01/01  22:00:00,0.789666099657,0.696345743214,0.0,0.0,0.0,0.0,0.0,0.19874683754,0.0339443922068,0.0600180686125,0.486942801298
 01/01  23:00:00,0.657896431439,0.566081930932,0.0,0.0,0.0,0.0,0.0,0.149618388034,0.0255536441034,0.0513238084703,0.421386590831
