Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,0.466637951032,1.91462952451,0.0,1.63809945839,0.0520145132979,0.0520145132979,0.0520145132979,0.0535946394262,0.00915354295514,0.0389770129118,0.302884242441
 01/01  02:00:00,0.425732110613,2.21808694487,0.0,2.00405155443,0.0636345770668,0.0636345770668,0.0636345770668,0.0312635512159,0.00533956869658,0.0366038093052,0.278876604329
 01/01  03:00:00,0.414329302245,2.33345177383,0.0,2.1411706485,0.0679885147386,0.0679885147386,0.0679885147386,0.0223311048432,0.00381397662586,0.0345384536427,0.275643252395
 01/01  04:00:00,0.411848063497,2.42250325089,0.0,2.22495122199,0.0706487962808,0.0706487962808,0.0706487962808,0.0223311048432,0.00381397662586,0.0332769556732,0.271763230073
 01/01  05:00:00,0.402341409577,2.48507528231,0.0,2.23142970957,0.0708545074644,0.0708545074644,0.0708545074644,0.0223311048432,0.00381397662586,0.0338304829616,0.261497337682
 01/01  06:00:00,0.433119325499,2.66092454896,0.0,2.17633228746,0.0691050009982,0.0691050009982,0.0691050009982,0.0223311048432,0.00381397662586,0.0360452309657,0.291810012066
 01/01  07:00:00,0.527578049561,3.36803654388,0.0,2.43802078486,0.077414386462,0.077414386462,0.077414386462,0.0513615444659,0.00877214789658,0.0428581977933,0.337157772944
 01/01  08:00:00,0.617082096558,2.9135906568,0.0,1.84957985753,0.0587296428204,0.0587296428204,0.0587296428204,0.104956183892,0.0179256908517,0.0522011846794,0.358255394315
 01/01  09:00:00,0.537153250491,2.46535118027,0.0,1.45164333862,0.0460939788203,0.0460939788203,0.0460939788203,0.10048996625,0.017162896,0.0605081669804,0.302884242441
 01/01  10:00:00,0.4271884515,2.02756751851,0.0,1.11788148763,0.0354960507473,0.0354960507473,0.0354960507473,0.0513615444659,0.00877214789658,0.0637657254319,0.257778982958
 01/01  11:00:00,0.40860653407,1.58714157357,0.0,0.796638269643,0.0252956263784,0.0252956263784,0.0252956263784,0.0424290814603,0.00724655345856,0.0597797549385,0.263841517835
 01/01  12:00:00,0.399028067169,1.23481287915,0.0,0.520420056442,0.0165248793703,0.0165248793703,0.0165248793703,0.0424290814603,0.00724655345856,0.0588912012469,0.263922351633
 01/01  13:00:00,0.387903476304,0.929764167595,0.0,0.270137183204,0.00857765628093,0.00857765628093,0.00857765628093,0.0424290814603,0.00724655345856,0.0601596923813,0.259476492723
 01/01  14:00:00,0.393143785758,0.807422577553,0.0,0.212688891583,0.00675350273935,0.00675350273935,0.00675350273935,0.0424290814603,0.00724655345856,0.0582516037592,0.268449044341
 01/01  15:00:00,0.407007452582,0.741580836277,0.0,0.186679064678,0.00592761363934,0.00592761363934,0.00592761363934,0.0446622041421,0.00762795325171,0.0552107169154,0.283564964633
 01/01  16:00:00,0.438100562846,0.773720203311,0.0,0.182225218675,0.00578619082711,0.00578619082711,0.00578619082711,0.0558277621079,0.00953494274829,0.0576101118494,0.299327555313
 01/01  17:00:00,0.550953421124,1.03979097133,0.0,0.314164347461,0.00997564924713,0.00997564924713,0.00997564924713,0.0937906259262,0.0160187013551,0.0671024077954,0.3540520368
 01/01  18:00:00,0.757567290098,1.88800434174,0.0,0.921363434276,0.0292560200536,0.0292560200536,0.0292560200536,0.174182598926,0.0297490181551,0.08424901191,0.430116641053
 01/01  19:00:00,0.907348903733,1.37444692844,0.0,0.371361012113,0.0117918128866,0.0117918128866,0.0117918128866,0.259040789568,0.0442421298068,0.0852833183682,0.466976853104
 01/01  20:00:00,0.89899603505,1.17125589611,0.0,0.268576934628,0.00852811376394,0.00852811376394,0.00852811376394,0.274672565176,0.0469119094205,0.076857507091,0.482011939598
 01/01  21:00:00,0.86281695135,1.10831733018,0.0,0.312483249173,0.00992226939353,0.00992226939353,0.00992226939353,0.236709701358,0.0404281508137,0.0671599615243,0.498582868261
 01/01  22:00:00,0.806373582674,1.22441851471,0.0,0.526170815534,0.0167074830173,0.0167074830173,0.0167074830173,0.19874683754,0.0339443922068,0.0600180686125,0.486942801298
 01/01  23:00:00,0.679571019106,1.24909507106,0.0,0.682600452602,0.0216745876676,0.0216745876676,0.0216745876676,0.149618388034,0.0255536441034,0.0513238084703,0.421386590831
 01/01  24:00:00,0.570095646163,1.35391801146,0.0,0.926639848827,0.0294235618555,0.0294235618555,0.0294235618555,0.10272306121,0.0175442910586,0.0442136254855,0.366177106553
 01/02  01:00:00,0.451733969418,1.44591891969,0.0,1.17907009657,0.0374389704505,0.0374389704505,0.0374389704505,0.0535946394262,0.00915354295514,0.0386485741458,0.302884242441
 01/02  02:00:00,0.404866833198,1.56252596899,0.0,1.35323832545,0.0429693279697,0.0429693279697,0.0429693279697,0.0312635512159,0.00533956869658,0.0364037809873,0.278876604329
 01/02  03:00:00,0.394296666306,1.70257046037,0.0,1.51404228678,0.0480753303814,0.0480753303814,0.0480753303814,0.0223311048432,0.00381397662586,0.0344190020612,0.275643252395
 01/02  04:00:00,0.393376392215,1.83980074367,0.0,1.64636780098,0.0522770576835,0.0522770576835,0.0522770576835,0.0223311048432,0.00381397662586,0.0331770229889,0.271763230073
 01/02  05:00:00,0.388306524741,2.03961597908,0.0,1.79449383532,0.0569804983345,0.0569804983345,0.0569804983345,0.0223311048432,0.00381397662586,0.0336696072551,0.261497337682
 01/02  06:00:00,0.421403516601,2.27525859695,0.0,1.81681671878,0.0576893160517,0.0576893160517,0.0576893160517,0.0223311048432,0.00381397662586,0.0357451070141,0.291810012066
 01/02  07:00:00,0.504283326437,2.59278064961,0.0,1.72330450416,0.0547200260578,0.0547200260578,0.0547200260578,0.0513615444659,0.00877214789658,0.0422578350732,0.337157772944
 01/02  08:00:00,0.626430760562,3.17381786263,0.0,2.18003837937,0.0692226804016,0.0692226804016,0.0692226804016,0.104956183892,0.0179256908517,0.0510568111019,0.358255394315
 01/02  09:00:00,0.540304113757,2.55351823498,0.0,1.60925913992,0.0510987477009,0.0510987477009,0.0510987477009,0.10048996625,0.017162896,0.0586542613656,0.302884242441
 01/02  10:00:00,0.431413465039,2.16734361603,0.0,1.3185092128,0.0418665757024,0.0418665757024,0.0418665757024,0.0513615444659,0.00877214789658,0.0616202140166,0.257778982958
 01/02  11:00:00,0.413320783148,1.74845727925,0.0,1.0086295037,0.0320269764233,0.0320269764233,0.0320269764233,0.0424290814603,0.00724655345856,0.0577626539713,0.263841517835
 01/02  12:00:00,0.404539833233,1.42274884434,0.0,0.749644972754,0.0238034499092,0.0238034499092,0.0238034499092,0.0424290814603,0.00724655345856,0.0571243967723,0.263922351633
