Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/01  12:00:00,1.08217393597,8.03382510942,0.0,7.14563788531,0.191327830208,0.191327830208,0.191327830208,0.105285248323,0.0218139126677,0.413608485392,0.334790459375,0.865125582516
 01/01  13:00:00,1.05116900552,7.51365899227,0.0,6.71937950437,0.17991456068,0.17991456068,0.17991456068,0.105285248323,0.0218139126677,0.399656479991,0.329150803858,0.771606327258
 01/01  14:00:00,1.02511373364,7.48599256142,0.0,6.74864293919,0.180698102973,0.180698102973,0.180698102973,0.105285248323,0.0218139126677,0.361435815596,0.340532654084,0.713892436407
 01/01  15:00:00,1.01999738235,7.38321645491,0.0,6.69962407089,0.179385599616,0.179385599616,0.179385599616,0.110826537357,0.0229620193354,0.331767743197,0.359707482845,0.658814362986
 01/01  16:00:00,1.07540168829,7.15933671101,0.0,6.46833687368,0.173192775643,0.173192775643,0.173192775643,0.138533188893,0.0287025099169,0.339922588697,0.379702625135,0.664844474766
 01/01  17:00:00,1.30274295923,7.02873664747,0.0,6.26239907903,0.167678693899,0.167678693899,0.167678693899,0.23273572157,0.0482202235015,0.389638662656,0.4491216576,0.735400358597
 01/01  18:00:00,1.75952201418,8.24683691741,0.0,7.33378988415,0.196365688866,0.196365688866,0.196365688866,0.432223571359,0.0895518497538,0.480421867651,0.54561103655,0.875463267603
 01/01  19:00:00,2.00888536867,7.126959583,0.0,6.07275061185,0.162600766595,0.162600766595,0.162600766595,0.642793999216,0.133179675089,0.432594020017,0.592368907752,1.01340434528
 01/01  20:00:00,1.94643766394,6.58493616015,0.0,5.49974009432,0.147258139279,0.147258139279,0.147258139279,0.681583297609,0.141216379006,0.349590650728,0.611441197322,1.04307766804
 01/01  21:00:00,1.8154484318,6.53281124376,0.0,5.52106188946,0.147829040417,0.147829040417,0.147829040417,0.587380696143,0.121698665421,0.310730298291,0.632461731524,0.968182982082
 01/01  22:00:00,1.6777194653,6.71260618348,0.0,5.80259122997,0.155367121513,0.155367121513,0.155367121513,0.493178163466,0.102180951837,0.293949140492,0.617696087987,0.867465695036
 01/01  23:00:00,1.40081602692,7.04649527487,0.0,6.29551648263,0.168565428027,0.168565428027,0.168565428027,0.371268979252,0.0769227476707,0.234174068073,0.534536803897,0.714157861884
 01/01  24:00:00,1.11817482509,7.2658772847,0.0,6.69100954897,0.179154941721,0.179154941721,0.179154941721,0.254901084073,0.05281263592,0.151455627092,0.464502536285,0.542871032396
 01/02  01:00:00,0.836968109324,7.48940650515,0.0,7.1143569927,0.19049026953,0.19049026953,0.19049026953,0.13299183107,0.0275544175015,0.0863692416722,0.38421434955,0.348583365112
 01/02  02:00:00,0.735492909362,7.78911410433,0.0,7.48797019399,0.200493939502,0.200493939502,0.200493939502,0.0775785967864,0.0160734078338,0.0722387554862,0.353760209753,0.276775560117
 01/02  03:00:00,0.696886085845,7.94750532535,0.0,7.66634115756,0.20526990632,0.20526990632,0.20526990632,0.0554132755573,0.0114810068172,0.0597152550472,0.349658642104,0.257078349159
 01/02  04:00:00,0.686686264048,8.02091298011,0.0,7.73454865873,0.207096194387,0.207096194387,0.207096194387,0.0554132755573,0.0114810068172,0.0526110263622,0.344736760925,0.262617540667
 01/02  05:00:00,0.686574761886,8.16574053215,0.0,7.82307343824,0.20946648718,0.20946648718,0.20946648718,0.0554132755573,0.0114810068172,0.0631517086927,0.331714283638,0.319817351016
 01/02  06:00:00,0.735096969104,8.31569774292,0.0,7.72000266008,0.206706718401,0.206706718401,0.206706718401,0.0554132755573,0.0114810068172,0.0759814879778,0.370166480351,0.570196606227
 01/02  07:00:00,0.932020064994,8.73700856436,0.0,7.66993804906,0.205366214789,0.205366214789,0.205366214789,0.127450542036,0.0264063108338,0.129758030703,0.427690966632,1.03760953305
 01/02  08:00:00,1.22855322045,9.48656981122,0.0,8.28902253694,0.221942494427,0.221942494427,0.221942494427,0.260442373107,0.0539607283354,0.207405929039,0.454453695544,1.16624277336
 01/02  09:00:00,1.15901621678,8.24637321592,0.0,7.08629746755,0.189738962488,0.189738962488,0.189738962488,0.24935972625,0.0516645292523,0.268690649238,0.38421434955,1.13360960103
 01/02  10:00:00,0.989870576943,7.16578167675,0.0,6.1113673332,0.163634747553,0.163634747553,0.163634747553,0.127450542036,0.0264063108338,0.330033495679,0.326997480842,1.031889512
 01/02  11:00:00,1.01882475067,8.28333871036,0.0,7.35049774014,0.196813049603,0.196813049603,0.196813049603,0.105285248323,0.0218139126677,0.344876619894,0.334687920184,0.909786391927
 01/02  12:00:00,1.01176744711,7.30049714888,0.0,6.47645345248,0.173410100875,0.173410100875,0.173410100875,0.105285248323,0.0218139126677,0.361119725873,0.334790459375,0.800982054821
 01/02  13:00:00,0.989297833026,6.93283020061,0.0,6.19424716776,0.165853894278,0.165853894278,0.165853894278,0.105285248323,0.0218139126677,0.3518459739,0.329150803858,0.715909872211
 01/02  14:00:00,0.954982294017,6.44581395296,0.0,5.75731002511,0.154154695861,0.154154695861,0.154154695861,0.105285248323,0.0218139126677,0.317847783081,0.340532654084,0.665046742023
 01/02  15:00:00,0.950125487949,6.19115658419,0.0,5.55132230689,0.14863927739,0.14863927739,0.14863927739,0.110826537357,0.0229620193354,0.292642171022,0.359707482845,0.615056256261
 01/02  16:00:00,1.00865923325,6.00771332378,0.0,5.35972964897,0.14350929346,0.14350929346,0.14350929346,0.138533188893,0.0287025099169,0.302863615842,0.379702625135,0.621828312237
 01/02  17:00:00,1.24188739273,6.04474856529,0.0,5.3310374639,0.142741046649,0.142741046649,0.142741046649,0.23273572157,0.0482202235015,0.353720743409,0.4491216576,0.682773891544
 01/02  18:00:00,1.70637606214,7.51821561563,0.0,6.66922563152,0.17857166704,0.17857166704,0.17857166704,0.432223571359,0.0895518497538,0.445069937436,0.54561103655,0.811406218448
 01/02  19:00:00,1.96273087663,6.60139641653,0.0,5.63039888382,0.150756590096,0.150756590096,0.150756590096,0.642793999216,0.133179675089,0.398283704478,0.592368907752,0.93019290685
 01/02  20:00:00,1.90846856646,6.3524850234,0.0,5.3606447599,0.143533795987,0.143533795987,0.143533795987,0.681583297609,0.141216379006,0.315345896534,0.611441197322,0.949721865717
 01/02  21:00:00,1.77960510363,6.40698646957,0.0,5.48416402172,0.146841082577,0.146841082577,0.146841082577,0.587380696143,0.121698665421,0.275874927963,0.632461731524,0.879256075619
 01/02  22:00:00,1.64510892951,6.75012350898,0.0,5.9144966947,0.158363443199,0.158363443199,0.158363443199,0.493178163466,0.102180951837,0.258342283024,0.617696087987,0.793077555805
 01/02  23:00:00,1.38098561232,7.30396563449,0.0,6.61158176744,0.177028225347,0.177028225347,0.177028225347,0.371268979252,0.0769227476707,0.205880856148,0.534536803897,0.655562936703
 01/02  24:00:00,1.11336123951,7.62963199783,0.0,7.09142301638,0.18987620148,0.18987620148,0.18987620148,0.254901084073,0.05281263592,0.135920781757,0.464502536285,0.506212278112
 01/03  01:00:00,0.8507280066,8.00339568133,0.0,7.62825632018,0.204250166806,0.204250166806,0.204250166806,0.13299183107,0.0275544175015,0.0863692416722,0.38421434955,0.348673213815
 01/03  02:00:00,0.747328293655,8.23116698067,0.0,7.92999355412,0.212329323795,0.212329323795,0.212329323795,0.0775785967864,0.0160734078338,0.0722387554862,0.353760209753,0.276805076332
 01/03  03:00:00,0.710615555437,8.46029053963,0.0,8.17910408365,0.218999375911,0.218999375911,0.218999375911,0.0554132755573,0.0114810068172,0.0597152550472,0.349658642104,0.257100637347
 01/03  04:00:00,0.704485913537,8.68572885205,0.0,8.39932309116,0.224895843876,0.224895843876,0.224895843876,0.0554132755573,0.0114810068172,0.0526110263622,0.344736760925,0.262658980185
 01/03  05:00:00,0.70573294941,8.88123217451,0.0,8.53858602436,0.228624674704,0.228624674704,0.228624674704,0.0554132755573,0.0114810068172,0.0631517086927,0.331714283638,0.319796407261
 01/03  06:00:00,0.757029894508,9.13469169302,0.0,8.53914508453,0.228639643805,0.228639643805,0.228639643805,0.0554132755573,0.0114810068172,0.0759814879778,0.370166480351,0.570048131885
 01/03  07:00:00,0.948572807962,9.35502032624,0.0,8.28814349849,0.221918957757,0.221918957757,0.221918957757,0.127450542036,0.0264063108338,0.129758030703,0.427690966632,1.0374158455
 01/03  08:00:00,1.24359007666,10.0484845416,0.0,8.85061323312,0.236979350631,0.236979350631,0.236979350631,0.260442373107,0.0539607283354,0.207405929039,0.454453695544,1.16656680755
 01/03  09:00:00,1.17996288074,9.02867794393,0.0,7.86860538073,0.210685626451,0.210685626451,0.210685626451,0.24935972625,0.0516645292523,0.268690649238,0.38421434955,1.13360641588
 01/03  10:00:00,1.02801695001,8.58986109431,0.0,7.53604333726,0.201781120624,0.201781120624,0.201781120624,0.127450542036,0.0264063108338,0.330033495679,0.326997480842,1.0312929255
 01/03  11:00:00,1.05304467045,9.5614233978,0.0,8.62853008366,0.231032969385,0.231032969385,0.231032969385,0.105285248323,0.0218139126677,0.344876619894,0.334687920184,0.909838735844
 01/03  12:00:00,1.03150948015,8.0383269171,0.0,7.21377127537,0.193152133915,0.193152133915,0.193152133915,0.105285248323,0.0218139126677,0.361119725873,0.334790459375,0.801494000147
 01/03  13:00:00,1.00139123824,7.38510802416,0.0,6.64590699361,0.177947299494,0.177947299494,0.177947299494,0.105285248323,0.0218139126677,0.3518459739,0.329150803858,0.716527869905
 01/03  14:00:00,0.943823851676,6.03035787129,0.0,5.3405688315,0.14299625352,0.14299625352,0.14299625352,0.105285248323,0.0218139126677,0.317847783081,0.340532654084,0.666331853973
 01/03  15:00:00,0.925590438882,5.27599326455,0.0,4.63499677318,0.124104228323,0.124104228323,0.124104228323,0.110826537357,0.0229620193354,0.292642171022,0.359707482845,0.616218470334
 01/03  16:00:00,0.987927509675,5.23399333833,0.0,4.58544924645,0.122777569887,0.122777569887,0.122777569887,0.138533188893,0.0287025099169,0.302863615842,0.379702625135,0.622388729307
 01/03  17:00:00,1.2257000192,5.44040545137,0.0,4.72647769111,0.126553673119,0.126553673119,0.126553673119,0.23273572157,0.0482202235015,0.353720743409,0.4491216576,0.682990550409
 01/03  18:00:00,1.6871221551,6.79966262018,0.0,5.95013815,0.159317760003,0.159317760003,0.159317760003,0.432223571359,0.0895518497538,0.445069937436,0.54561103655,0.811940704524
 01/03  19:00:00,1.94988592922,6.12214248676,0.0,5.1506707504,0.137911642684,0.137911642684,0.137911642684,0.642793999216,0.133179675089,0.398283704478,0.592368907752,0.930667110494
 01/03  20:00:00,1.8979868831,5.9613784151,0.0,4.9691788992,0.133052112626,0.133052112626,0.133052112626,0.681583297609,0.141216379006,0.315345896534,0.611441197322,0.950081118114
 01/03  21:00:00,1.77442781069,6.21379070755,0.0,5.29080448537,0.141663789642,0.141663789642,0.141663789642,0.587380696143,0.121698665421,0.275874927963,0.632461731524,0.879419849954
 01/03  22:00:00,1.63988308749,6.55502824179,0.0,5.7193239658,0.153137601177,0.153137601177,0.153137601177,0.493178163466,0.102180951837,0.258342283024,0.617696087987,0.793155017516
 01/03  23:00:00,1.3719940052,6.96808560091,0.0,6.27576669864,0.16803661823,0.16803661823,0.16803661823,0.371268979252,0.0769227476707,0.205880856148,0.534536803897,0.655497971912
 01/03  24:00:00,1.10542160431,7.3332176254,0.0,6.79489658829,0.181936566279,0.181936566279,0.181936566279,0.254901084073,0.05281263592,0.135920781757,0.464502536285,0.506324333773
 01/04  01:00:00,0.843001309775,7.71484282656,0.0,7.33968263229,0.196523469981,0.196523469981,0.196523469981,0.13299183107,0.0275544175015,0.0863692416722,0.38421434955,0.348694046938
 01/04  02:00:00,0.743875492694,8.10218378832,0.0,7.80103967776,0.208876522834,0.208876522834,0.208876522834,0.0775785967864,0.0160734078338,0.0722387554862,0.353760209753,0.27677576034
 01/04  03:00:00,0.708357146307,8.37604171303,0.0,8.09475789196,0.216740966781,0.216740966781,0.216740966781,0.0554132755573,0.0114810068172,0.0597152550472,0.349658642104,0.257198002449
 01/04  04:00:00,0.707512722881,8.79913313954,0.0,8.51236719716,0.22792265322,0.22792265322,0.22792265322,0.0554132755573,0.0114810068172,0.0526110263622,0.344736760925,0.263019161676
 01/04  05:00:00,0.711931516964,9.11284993255,0.0,8.77008773061,0.234823242258,0.234823242258,0.234823242258,0.0554132755573,0.0114810068172,0.0631517086927,0.331714283638,0.319912459056
 01/04  06:00:00,0.771055419823,9.65898582239,0.0,9.06296498541,0.24266516912,0.24266516912,0.24266516912,0.0554132755573,0.0114810068172,0.0759814879778,0.370166480351,0.570522360366
 01/04  07:00:00,0.963455704304,9.91105010817,0.0,8.84398416122,0.236801854099,0.236801854099,0.236801854099,0.127450542036,0.0264063108338,0.129758030703,0.427690966632,1.03760496469
 01/04  08:00:00,1.26195497003,10.734594477,0.0,9.53649817567,0.255344244002,0.255344244002,0.255344244002,0.260442373107,0.0539607283354,0.207405929039,0.454453695544,1.16679180043
 01/04  09:00:00,1.18830865652,9.34104116936,0.0,8.18030019013,0.219031402227,0.219031402227,0.219031402227,0.24935972625,0.0516645292523,0.268690649238,0.38421434955,1.13427483189
 01/04  10:00:00,1.01279495905,8.02266085836,0.0,6.96753829957,0.18655912966,0.18655912966,0.18655912966,0.127450542036,0.0264063108338,0.330033495679,0.326997480842,1.03259772724
 01/04  11:00:00,1.02135229127,8.3784307531,0.0,7.44489534976,0.199340590197,0.199340590197,0.199340590197,0.105285248323,0.0218139126677,0.344876619894,0.334687920184,0.910480825044
 01/04  12:00:00,0.992204454377,6.57080169383,0.0,5.74582235768,0.153847108138,0.153847108138,0.153847108138,0.105285248323,0.0218139126677,0.361119725873,0.334790459375,0.801917694566
 01/04  13:00:00,0.951501153827,5.52236166358,0.0,4.78263139535,0.128057215079,0.128057215079,0.128057215079,0.105285248323,0.0218139126677,0.3518459739,0.329150803858,0.717057107588
 01/04  14:00:00,0.909961210475,4.76577539836,0.0,4.07587999036,0.109133612319,0.109133612319,0.109133612319,0.105285248323,0.0218139126677,0.317847783081,0.340532654084,0.666438222178
 01/04  15:00:00,0.904391037575,4.48446785929,0.0,3.84324972332,0.102904827017,0.102904827017,0.102904827017,0.110826537357,0.0229620193354,0.292642171022,0.359707482845,0.616440114929
 01/04  16:00:00,0.973704283047,4.70277612195,0.0,4.05424567332,0.108554343259,0.108554343259,0.108554343259,0.138533188893,0.0287025099169,0.302863615842,0.379702625135,0.622375086061
 01/04  17:00:00,1.22308908309,5.34328458437,0.0,4.62896545783,0.123942737005,0.123942737005,0.123942737005,0.23273572157,0.0482202235015,0.353720743409,0.4491216576,0.683381916687
 01/04  18:00:00,1.69902262597,7.24411343246,0.0,6.39459233836,0.17121823087,0.17121823087,0.17121823087,0.432223571359,0.0895518497538,0.445069937436,0.54561103655,0.811937328441
 01/04  19:00:00,1.97007905196,6.87646315686,0.0,5.90483569723,0.158104765427,0.158104765427,0.158104765427,0.642793999216,0.133179675089,0.398283704478,0.592368907752,0.93082283376
 01/04  20:00:00,1.92148424812,6.83875283003,0.0,5.84674941016,0.156549477649,0.156549477649,0.156549477649,0.681583297609,0.141216379006,0.315345896534,0.611441197322,0.949885022081
 01/04  21:00:00,1.79950881266,7.15044360675,0.0,6.22752005708,0.166744791609,0.166744791609,0.166744791609,0.587380696143,0.121698665421,0.275874927963,0.632461731524,0.879357177445
 01/04  22:00:00,1.66496288897,7.49167227503,0.0,6.65599470231,0.17821740266,0.17821740266,0.17821740266,0.493178163466,0.102180951837,0.258342283024,0.617696087987,0.793128314246
 01/04  23:00:00,1.39497675983,7.82605413719,0.0,7.13411773963,0.191019372865,0.191019372865,0.191019372865,0.371268979252,0.0769227476707,0.205880856148,0.534536803897,0.655115467212
 01/04  24:00:00,1.12965432839,8.23815555721,0.0,7.69993100505,0.206169290355,0.206169290355,0.206169290355,0.254901084073,0.05281263592,0.135920781757,0.464502536285,0.506227848826
 01/05  01:00:00,0.863908910159,8.49549090285,0.0,8.12053161402,0.217431070365,0.217431070365,0.217431070365,0.13299183107,0.0275544175015,0.0863692416722,0.38421434955,0.348493141504
 01/05  02:00:00,0.761486532717,8.75972919851,0.0,8.45876999673,0.226487562857,0.226487562857,0.226487562857,0.0775785967864,0.0160734078338,0.0722387554862,0.353760209753,0.276590851555
 01/05  03:00:00,0.719172437896,8.77966125833,0.0,8.49868322387,0.22755625837,0.22755625837,0.22755625837,0.0554132755573,0.0114810068172,0.0597152550472,0.349658642104,0.256892215837
 01/05  04:00:00,0.699493580386,8.49939524839,0.0,8.21287136134,0.219903510724,0.219903510724,0.219903510724,0.0554132755573,0.0114810068172,0.0526110263622,0.344736760925,0.262777106339
 01/05  05:00:00,0.703964625785,8.81580673634,0.0,8.47254335677,0.226856351079,0.226856351079,0.226856351079,0.0554132755573,0.0114810068172,0.0631517086927,0.331714283638,0.320413636677
 01/05  06:00:00,0.74729825275,8.77190932643,0.0,8.17569148787,0.218908002047,0.218908002047,0.218908002047,0.0554132755573,0.0114810068172,0.0759814879778,0.370166480351,0.570719361951
 01/05  07:00:00,0.943698793154,9.17435906354,0.0,8.10611067642,0.217044942948,0.217044942948,0.217044942948,0.127450542036,0.0264063108338,0.129758030703,0.427690966632,1.03878740487
 01/05  08:00:00,1.22155897011,9.22690664154,0.0,8.02780397717,0.214948244081,0.214948244081,0.214948244081,0.260442373107,0.0539607283354,0.207405929039,0.454453695544,1.16779816344
 01/05  09:00:00,1.16852329663,8.60263596334,0.0,7.44136421288,0.199246042339,0.199246042339,0.199246042339,0.24935972625,0.0516645292523,0.268690649238,0.38421434955,1.13480560313
 01/05  10:00:00,0.992365674219,7.26015242549,0.0,6.2045532623,0.166129844828,0.166129844828,0.166129844828,0.127450542036,0.0264063108338,0.330033495679,0.326997480842,1.03307433163
 01/05  11:00:00,0.991396580868,7.26032471814,0.0,6.32612105085,0.169384879799,0.169384879799,0.169384879799,0.105285248323,0.0218139126677,0.344876619894,0.334687920184,0.911149088995
 01/05  12:00:00,0.956438905631,5.23562254665,0.0,4.41006446072,0.118081559392,0.118081559392,0.118081559392,0.105285248323,0.0218139126677,0.361119725873,0.334790459375,0.802496444338
 01/05  13:00:00,0.915860253131,4.192036251,0.0,3.4515288056,0.092416314383,0.092416314383,0.092416314383,0.105285248323,0.0218139126677,0.3518459739,0.329150803858,0.717834284761
 01/05  14:00:00,0.899243664807,4.36615282534,0.0,3.67560523536,0.0984160666507,0.0984160666507,0.0984160666507,0.105285248323,0.0218139126677,0.317847783081,0.340532654084,0.667090404163
 01/05  15:00:00,0.890311406285,3.95884335937,0.0,3.31740909338,0.088825195726,0.088825195726,0.088825195726,0.110826537357,0.0229620193354,0.292642171022,0.359707482845,0.616656244953
 01/05  16:00:00,0.955935861881,4.0395458008,0.0,3.39063754424,0.090785922093,0.090785922093,0.090785922093,0.138533188893,0.0287025099169,0.302863615842,0.379702625135,0.622752893992
 01/05  17:00:00,1.19719916831,4.37676581081,0.0,3.66203892321,0.0980528222338,0.0980528222338,0.0980528222338,0.23273572157,0.0482202235015,0.353720743409,0.4491216576,0.68378967775
 01/05  18:00:00,1.66393284689,5.93416689166,0.0,5.08407282595,0.136128451794,0.136128451794,0.136128451794,0.432223571359,0.0895518497538,0.445069937436,0.54561103655,0.812510300047
 01/05  19:00:00,1.92592186489,5.22817767455,0.0,4.25567013423,0.113947578359,0.113947578359,0.113947578359,0.642793999216,0.133179675089,0.398283704478,0.592368907752,0.931702914455
 01/05  20:00:00,1.87447166581,5.08397939789,0.0,4.09094164874,0.109536895337,0.109536895337,0.109536895337,0.681583297609,0.141216379006,0.315345896534,0.611441197322,0.950919351364
 01/05  21:00:00,1.74962210333,5.28828233787,0.0,4.36437051025,0.116858082281,0.116858082281,0.116858082281,0.587380696143,0.121698665421,0.275874927963,0.632461731524,0.880345455393
 01/05  22:00:00,1.61735736465,5.7149106887,0.0,4.87804197152,0.130611878331,0.130611878331,0.130611878331,0.493178163466,0.102180951837,0.258342283024,0.617696087987,0.794319458701
 01/05  23:00:00,1.34477834946,5.95200454648,0.0,5.25932690252,0.14082096249,0.14082096249,0.14082096249,0.371268979252,0.0769227476707,0.205880856148,0.534536803897,0.655856713607
 01/05  24:00:00,1.08046282723,6.40167257614,0.0,5.8627458242,0.156977789192,0.156977789192,0.156977789192,0.254901084073,0.05281263592,0.135920781757,0.464502536285,0.506930048604
 01/06  01:00:00,0.818343917249,6.7943564818,0.0,6.41878786234,0.171866077456,0.171866077456,0.171866077456,0.13299183107,0.0275544175015,0.0863692416722,0.38421434955,0.349102472137
 01/06  02:00:00,0.717283840466,7.10935302349,0.0,6.80790492374,0.182284870606,0.182284870606,0.182284870606,0.0775785967864,0.0160734078338,0.0722387554862,0.353760209753,0.27707974952
 01/06  03:00:00,0.679688525546,7.3054911052,0.0,7.02405331957,0.18807234602,0.18807234602,0.18807234602,0.0554132755573,0.0114810068172,0.0597152550472,0.349658642104,0.257351967005
 01/06  04:00:00,0.670741210983,7.42568872843,0.0,7.13903897703,0.191151141321,0.191151141321,0.191151141321,0.0554132755573,0.0114810068172,0.0526110263622,0.344736760925,0.262902970688
 01/06  05:00:00,0.671369582676,7.59822735799,0.0,7.25519627948,0.194261307971,0.194261307971,0.194261307971,0.0554132755573,0.0114810068172,0.0631517086927,0.331714283638,0.320181335618
 01/06  06:00:00,0.722273741614,7.83738649017,0.0,7.24108571388,0.193883490911,0.193883490911,0.193883490911,0.0554132755573,0.0114810068172,0.0759814879778,0.370166480351,0.570802299677
 01/06  07:00:00,0.914238999106,8.07414310867,0.0,7.00585766977,0.1875851489,0.1875851489,0.1875851489,0.127450542036,0.0264063108338,0.129758030703,0.427690966632,1.03882445664
 01/06  08:00:00,1.20895184391,8.75645075256,0.0,7.55695789849,0.202341117882,0.202341117882,0.202341117882,0.260442373107,0.0539607283354,0.207405929039,0.454453695544,1.16818835314
 01/06  09:00:00,1.15468309951,8.08567752776,0.0,6.92446587774,0.185405845217,0.185405845217,0.185405845217,0.24935972625,0.0516645292523,0.268690649238,0.38421434955,1.13474550268
 01/06  10:00:00,1.00840701112,7.85842460175,0.0,6.80365891564,0.182171181733,0.182171181733,0.182171181733,0.127450542036,0.0264063108338,0.330033495679,0.326997480842,1.03224085456
 01/06  11:00:00,1.04362582778,9.20994248261,0.0,8.27675878618,0.221614126707,0.221614126707,0.221614126707,0.105285248323,0.0218139126677,0.344876619894,0.334687920184,0.910129118129
 01/06  12:00:00,1.02742875516,7.88615069217,0.0,7.06136593481,0.189071408921,0.189071408921,0.189071408921,0.105285248323,0.0218139126677,0.361119725873,0.334790459375,0.801723115769
 01/06  13:00:00,1.00387989017,7.47834298079,0.0,6.73885220423,0.180435951418,0.180435951418,0.180435951418,0.105285248323,0.0218139126677,0.3518459739,0.329150803858,0.716817615919
 01/06  14:00:00,0.963236942916,6.75496833242,0.0,6.06560146311,0.16240934476,0.16240934476,0.16240934476,0.105285248323,0.0218139126677,0.317847783081,0.340532654084,0.665909683496
 01/06  15:00:00,0.942528335126,5.90868030516,0.0,5.26758677833,0.141042124567,0.141042124567,0.141042124567,0.110826537357,0.0229620193354,0.292642171022,0.359707482845,0.616315505789
 01/06  16:00:00,1.00719281091,5.95388129116,0.0,5.30496227408,0.142042871123,0.142042871123,0.142042871123,0.138533188893,0.0287025099169,0.302863615842,0.379702625135,0.622763654511
 01/06  17:00:00,1.24318956462,6.09377584969,0.0,5.37967047652,0.144043218538,0.144043218538,0.144043218538,0.23273572157,0.0482202235015,0.353720743409,0.4491216576,0.683168163317
 01/06  18:00:00,1.70266276083,7.38059755226,0.0,6.53054268888,0.174858365733,0.174858365733,0.174858365733,0.432223571359,0.0895518497538,0.445069937436,0.54561103655,0.812471097724
 01/06  19:00:00,1.96267150968,6.6004873617,0.0,5.62818166972,0.15069722314,0.15069722314,0.15069722314,0.642793999216,0.133179675089,0.398283704478,0.592368907752,0.931501066118
 01/06  20:00:00,1.9101883769,6.41799827812,0.0,5.42487557572,0.145253606425,0.145253606425,0.145253606425,0.681583297609,0.141216379006,0.315345896534,0.611441197322,0.951004304607
 01/06  21:00:00,1.78760575779,6.70698031775,0.0,5.78296936232,0.154841736737,0.154841736737,0.154841736737,0.587380696143,0.121698665421,0.275874927963,0.632461731524,0.880444583207
 01/06  22:00:00,1.64484197335,6.74058548496,0.0,5.90452651912,0.158096487037,0.158096487037,0.158096487037,0.493178163466,0.102180951837,0.258342283024,0.617696087987,0.793509707365
 01/06  23:00:00,1.36958279172,6.87825172947,0.0,6.18571362916,0.16562540475,0.16562540475,0.16562540475,0.371268979252,0.0769227476707,0.205880856148,0.534536803897,0.655717169967
 01/06  24:00:00,1.09950629412,7.11269202503,0.0,6.57397386866,0.17602125609,0.17602125609,0.17602125609,0.254901084073,0.05281263592,0.135920781757,0.464502536285,0.506721453039
