Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/01  01:00:00,0.754862753042,4.19389426548,0.0,3.80240649084,0.101811230171,0.101811230171,0.101811230171,0.13299183107,0.0275544175015,0.092942924749,0.38421434955,0.365021627314
 01/01  02:00:00,0.646294571099,4.32046386871,0.0,4.00921318703,0.107348577164,0.107348577164,0.107348577164,0.0775785967864,0.0160734078338,0.0761857795615,0.353760209753,0.286882331457
 01/01  03:00:00,0.606094762137,4.46739376625,0.0,4.17797835192,0.111867344184,0.111867344184,0.111867344184,0.0554132755573,0.0114810068172,0.0623264934745,0.349658642104,0.265329595703
 01/01  04:00:00,0.597426282526,4.64504575544,0.0,4.34990676589,0.116470808692,0.116470808692,0.116470808692,0.0554132755573,0.0114810068172,0.0539764305342,0.344736760925,0.271392208842
 01/01  05:00:00,0.597019635092,4.73608400512,0.0,4.37864187338,0.117240204771,0.117240204771,0.117240204771,0.0554132755573,0.0114810068172,0.0658228643082,0.331714283638,0.334592388842
 01/01  06:00:00,0.648392103328,4.96108862698,0.0,4.32878113798,0.115905160025,0.115905160025,0.115905160025,0.0554132755573,0.0114810068172,0.080078180578,0.370166480351,0.606809012396
 01/01  07:00:00,0.851958924236,5.43007321767,0.0,4.28300796947,0.114679561813,0.114679561813,0.114679561813,0.127450542036,0.0264063108338,0.14038354292,0.427690966632,1.11760426595
 01/01  08:00:00,1.14764498055,5.77173073139,0.0,4.47696648136,0.119872892601,0.119872892601,0.119872892601,0.260442373107,0.0539607283354,0.228567290958,0.454453695544,1.26345974911
 01/01  09:00:00,1.11073044633,5.33225253412,0.0,4.07148338561,0.109015891149,0.109015891149,0.109015891149,0.24935972625,0.0516645292523,0.30112795013,0.38421434955,1.23430300119
 01/01  10:00:00,0.983229923953,5.32816220357,0.0,4.1815522165,0.111963036096,0.111963036096,0.111963036096,0.127450542036,0.0264063108338,0.375064554145,0.326997480842,1.12408515551
 01/01  11:00:00,0.987515377695,5.29228579297,0.0,4.27956771361,0.114587447337,0.114587447337,0.114587447337,0.105285248323,0.0218139126677,0.395792849183,0.334687920184,0.989663501067
 01/01  12:00:00,1.00547997049,5.17197787037,0.0,4.28130129238,0.114633864728,0.114633864728,0.114633864728,0.105285248323,0.0218139126677,0.413608485392,0.334790459375,0.867614936399
 01/01  13:00:00,0.986161073821,5.08835064978,0.0,4.29148838639,0.114906628983,0.114906628983,0.114906628983,0.105285248323,0.0218139126677,0.399656479991,0.329150803858,0.774189102754
 01/01  14:00:00,0.956802241278,4.93708044745,0.0,4.1973717137,0.112386610608,0.112386610608,0.112386610608,0.105285248323,0.0218139126677,0.361435815596,0.340532654084,0.716251547928
 01/01  15:00:00,0.952068188447,4.8489769558,0.0,4.16263078067,0.111456405713,0.111456405713,0.111456405713,0.110826537357,0.0229620193354,0.331767743197,0.359707482845,0.66156815409
 01/01  16:00:00,1.00398173262,4.4947856117,0.0,3.80097196163,0.101772819974,0.101772819974,0.101772819974,0.138533188893,0.0287025099169,0.339922588697,0.379702625135,0.667658287503
