Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/01  01:00:00,0.769434266504,4.7380805252,0.0,4.34661774611,0.116382743634,0.116382743634,0.116382743634,0.13299183107,0.0275544175015,0.092942924749,0.38421434955,0.364996631765
 01/01  02:00:00,0.657450342736,4.73711067899,0.0,4.42585463624,0.118504348801,0.118504348801,0.118504348801,0.0775785967864,0.0160734078338,0.0761857795615,0.353760209753,0.286887692523
 01/01  03:00:00,0.621139727082,5.0294024747,0.0,4.73987189022,0.126912309128,0.126912309128,0.126912309128,0.0554132755573,0.0114810068172,0.0623264934745,0.349658642104,0.265444765854
 01/01  04:00:00,0.612861104696,5.22156947414,0.0,4.92636054122,0.131905630862,0.131905630862,0.131905630862,0.0554132755573,0.0114810068172,0.0539764305342,0.344736760925,0.271462152213
 01/01  05:00:00,0.610963075659,5.25689718633,0.0,4.89939610479,0.131183645338,0.131183645338,0.131183645338,0.0554132755573,0.0114810068172,0.0658228643082,0.331714283638,0.334651338645
 01/01  06:00:00,0.659083596488,5.36051170378,0.0,4.72808289399,0.126596653185,0.126596653185,0.126596653185,0.0554132755573,0.0114810068172,0.080078180578,0.370166480351,0.606930333182
 01/01  07:00:00,0.858205090155,5.66348168542,0.0,4.51628736107,0.120925727732,0.120925727732,0.120925727732,0.127450542036,0.0264063108338,0.14038354292,0.427690966632,1.11773334209
 01/01  08:00:00,1.15746050158,6.13843293503,0.0,4.84355276879,0.129688413634,0.129688413634,0.129688413634,0.260442373107,0.0539607283354,0.228567290958,0.454453695544,1.26357566532
 01/01  09:00:00,1.12374546621,5.81843105575,0.0,4.55756331974,0.122030911025,0.122030911025,0.122030911025,0.24935972625,0.0516645292523,0.30112795013,0.38421434955,1.23440158868
 01/01  10:00:00,0.997075281662,5.84525844747,0.0,4.69864328724,0.125808393806,0.125808393806,0.125808393806,0.127450542036,0.0264063108338,0.375064554145,0.326997480842,1.12409032868
 01/01  11:00:00,1.01802552884,6.43181889792,0.0,5.41904905139,0.145097598484,0.145097598484,0.145097598484,0.105285248323,0.0218139126677,0.395792849183,0.334687920184,0.989715268226
 01/01  12:00:00,1.01696456292,5.60095628472,0.0,4.71022341365,0.126118457161,0.126118457161,0.126118457161,0.105285248323,0.0218139126677,0.413608485392,0.334790459375,0.867671229478
 01/01  13:00:00,0.988968814516,5.19324222792,0.0,4.39635080111,0.117714369677,0.117714369677,0.117714369677,0.105285248323,0.0218139126677,0.399656479991,0.329150803858,0.774218266164
