Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,1.09885816173,9.23451475713,0.0,8.71916904276,0.233459870335,0.233459870335,0.233459870335,0.210085920843,0.0459277025038,0.122837147866,0.465847520178
 01/01  02:00:00,0.919749439742,8.55841614638,0.0,8.1346702415,0.217809638796,0.217809638796,0.217809638796,0.122550102381,0.0267911558346,0.102975685881,0.428922856849
 01/01  03:00:00,0.862644286223,8.79807074223,0.0,8.39669712079,0.224825532279,0.224825532279,0.224825532279,0.0875357858627,0.0191365395425,0.0864965903205,0.423949838219
 01/01  04:00:00,0.862830283104,9.41420343642,0.0,9.00563511076,0.241130134642,0.241130134642,0.241130134642,0.0875357858627,0.0191365395425,0.0763456071944,0.417982215863
 01/01  05:00:00,0.869753942512,9.82721831638,0.0,9.34536751772,0.250226630339,0.250226630339,0.250226630339,0.0875357858627,0.0191365395425,0.0899621050554,0.402192881712
 01/01  06:00:00,0.945251814305,10.6055068852,0.0,9.80259698309,0.262469165284,0.262469165284,0.262469165284,0.0875357858627,0.0191365395425,0.106595392246,0.44881493137
 01/01  07:00:00,1.22926926827,11.383159735,0.0,9.97880212298,0.267187141149,0.267187141149,0.267187141149,0.201332295531,0.0440140383346,0.177474275597,0.518561517658
 01/01  08:00:00,1.63472670118,10.6557674735,0.0,9.07807774766,0.243069820469,0.243069820469,0.243069820469,0.411418216375,0.0899417408384,0.281086459277,0.551010464219
 01/01  09:00:00,1.57703008954,10.6670994271,0.0,9.12800242635,0.244406577327,0.244406577327,0.244406577327,0.393911071919,0.0861144362557,0.36605048386,0.465847520178
 01/01  10:00:00,1.35321857012,10.2969004741,0.0,8.89548377537,0.238180780598,0.238180780598,0.238180780598,0.201332295531,0.0440140383346,0.45251754537,0.396473910288
 01/01  11:00:00,1.3161130985,9.10518025282,0.0,7.87117369226,0.210754394205,0.210754394205,0.210754394205,0.166318011612,0.0363594291692,0.476182943291,0.405798320219
 01/01  12:00:00,1.30457657344,7.74048960592,0.0,6.65924604269,0.178304458835,0.178304458835,0.178304458835,0.166318011612,0.0363594291692,0.496972028135,0.405922645685
 01/01  13:00:00,1.28190049985,7.61766148874,0.0,6.64871065635,0.178022368888,0.178022368888,0.178022368888,0.166318011612,0.0363594291692,0.481415945109,0.399084745068
 01/01  14:00:00,1.23932145079,7.10976830847,0.0,6.20867606271,0.166240234757,0.166240234757,0.166240234757,0.166318011612,0.0363594291692,0.43681890348,0.412884871767
 01/01  15:00:00,1.22947808895,6.71273400459,0.0,5.87469252035,0.157297667626,0.157297667626,0.157297667626,0.175071528259,0.0382730695827,0.402002089622,0.436133733863
