Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,1.08389806844,8.67483911981,0.0,8.16044525836,0.218499777049,0.218499777049,0.218499777049,0.210085920843,0.0459277025038,0.122837147866,0.465847520178
 01/01  02:00:00,0.925854366299,8.78440373425,0.0,8.36267468,0.223914565353,0.223914565353,0.223914565353,0.122550102381,0.0267911558346,0.102975685881,0.428922856849
 01/01  03:00:00,0.888833096695,9.77375145886,0.0,9.37478669655,0.25101434275,0.25101434275,0.25101434275,0.0875357858627,0.0191365395425,0.0864965903205,0.423949838219
 01/01  04:00:00,0.887362909136,10.3293586983,0.0,9.92187014989,0.265662760673,0.265662760673,0.265662760673,0.0875357858627,0.0191365395425,0.0763456071944,0.417982215863
 01/01  05:00:00,0.88317236914,10.3269346508,0.0,9.84651373137,0.263645056967,0.263645056967,0.263645056967,0.0875357858627,0.0191365395425,0.0899621050554,0.402192881712
 01/01  06:00:00,0.946453954716,10.6493106205,0.0,9.84749405874,0.263671305695,0.263671305695,0.263671305695,0.0875357858627,0.0191365395425,0.106595392246,0.44881493137
 01/01  07:00:00,1.21676296379,10.914417657,0.0,9.51172149503,0.254680836672,0.254680836672,0.254680836672,0.201332295531,0.0440140383346,0.177474275597,0.518561517658
 01/01  08:00:00,1.66398974818,11.7458974532,0.0,10.1709827218,0.272332867474,0.272332867474,0.272332867474,0.411418216375,0.0899417408384,0.281086459277,0.551010464219
 01/01  09:00:00,1.53957332629,9.26084789521,0.0,7.72908170354,0.206949814079,0.206949814079,0.206949814079,0.393911071919,0.0861144362557,0.36605048386,0.465847520178
 01/01  10:00:00,1.30293251016,8.40991168657,0.0,7.0174194355,0.18789472064,0.18789472064,0.18789472064,0.201332295531,0.0440140383346,0.45251754537,0.396473910288
 01/01  11:00:00,1.28902503481,8.0847241929,0.0,6.85949915473,0.183666330516,0.183666330516,0.183666330516,0.166318011612,0.0363594291692,0.476182943291,0.405798320219
 01/01  12:00:00,1.28373572833,6.95500574878,0.0,5.88089021142,0.157463613732,0.157463613732,0.157463613732,0.166318011612,0.0363594291692,0.496972028135,0.405922645685
 01/01  13:00:00,1.22599312758,5.51645577278,0.0,4.56070371601,0.122114996619,0.122114996619,0.122114996619,0.166318011612,0.0363594291692,0.481415945109,0.399084745068
 01/01  14:00:00,1.18747010579,5.15467937879,0.0,4.27215206211,0.114388889765,0.114388889765,0.114388889765,0.166318011612,0.0363594291692,0.43681890348,0.412884871767
 01/01  15:00:00,1.2002253508,5.60387487021,0.0,4.78217255736,0.128044929475,0.128044929475,0.128044929475,0.175071528259,0.0382730695827,0.402002089622,0.436133733863
 01/01  16:00:00,1.2745470999,5.13210692846,0.0,4.29731779818,0.115062714237,0.115062714237,0.115062714237,0.218839437491,0.0478413429173,0.411726405573,0.460377199685
 01/01  17:00:00,1.60744377804,5.54548079174,0.0,4.61614105103,0.123599357455,0.123599357455,0.123599357455,0.367650307143,0.0803734675038,0.470575105936,0.54454554
 01/01  18:00:00,2.22475656151,6.0508046171,0.0,4.94522646963,0.132410775008,0.132410775008,0.132410775008,0.682779079743,0.149264997504,0.578065905983,0.661535803274
 01/01  19:00:00,2.65607533195,6.01975678835,0.0,4.7426486305,0.126986657661,0.126986657661,0.126986657661,1.01541520914,0.221983855842,0.522761393651,0.718228215658
 01/01  20:00:00,2.63392939877,6.33544655553,0.0,5.02065878838,0.134430510979,0.134430510979,0.134430510979,1.07669026033,0.235379433759,0.425376441419,0.741352752288
 01/01  21:00:00,2.45262273411,7.01589480217,0.0,5.78313180095,0.154846086108,0.154846086108,0.154846086108,0.927879390674,0.202847309173,0.37951047539,0.766839472767
 01/01  22:00:00,2.25005281653,7.51887276702,0.0,6.40204378615,0.171417746905,0.171417746905,0.171417746905,0.779068523518,0.170315208342,0.359614732068,0.748936605699
 01/01  23:00:00,1.86172199193,7.99322801712,0.0,7.06072137837,0.189054150618,0.189054150618,0.189054150618,0.586489744634,0.128214810421,0.289154633287,0.648108652973
 01/01  24:00:00,1.46975806986,8.33237755372,0.0,7.60220835319,0.203552720184,0.203552720184,0.203552720184,0.402664591062,0.0880280766692,0.191618322082,0.563194359863
 01/02  01:00:00,1.07295050845,8.53541194236,0.0,8.03800995476,0.215221513953,0.215221513953,0.215221513953,0.210085920843,0.0459277025038,0.115167850971,0.465847520178
 01/02  02:00:00,0.915495985903,8.55916768253,0.0,8.14779447529,0.218161046356,0.218161046356,0.218161046356,0.122550102381,0.0267911558346,0.0983708244822,0.428922856849
 01/02  03:00:00,0.86551624142,9.00562927771,0.0,8.61773523812,0.230743932296,0.230743932296,0.230743932296,0.0875357858627,0.0191365395425,0.0834501454999,0.423949838219
 01/02  04:00:00,0.858191598286,9.28648907795,0.0,8.89188498726,0.238084421346,0.238084421346,0.238084421346,0.0875357858627,0.0191365395425,0.0747526356716,0.417982215863
 01/02  05:00:00,0.857113981407,9.4508981833,0.0,8.98968330215,0.24070301743,0.24070301743,0.24070301743,0.0875357858627,0.0191365395425,0.0868457568597,0.402192881712
 01/02  06:00:00,0.917357571427,9.69640010624,0.0,8.93931555004,0.239354397072,0.239354397072,0.239354397072,0.0875357858627,0.0191365395425,0.101815917579,0.44881493137
 01/02  07:00:00,1.18135308293,9.95962579476,0.0,8.65222405511,0.231667386664,0.231667386664,0.231667386664,0.201332295531,0.0440140383346,0.165077844744,0.518561517658
 01/02  08:00:00,1.61689084955,10.7945300169,0.0,9.33399867743,0.249922224269,0.249922224269,0.249922224269,0.411418216375,0.0899417408384,0.25639820385,0.551010464219
 01/02  09:00:00,1.49392327651,8.85081666649,0.0,7.43752635155,0.199143281789,0.199143281789,0.199143281789,0.393911071919,0.0861144362557,0.32820696637,0.465847520178
