Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,1.19452981655,7.56648213978,0.0,7.10433264986,0.0,0.218799969681,0.218799969681,0.218799969681,0.259135764424,0.0590498864857,0.122837147866,0.511307048096
 01/01  02:00:00,1.01620424013,7.9335284245,0.0,7.5801366332,0.0,0.233441159964,0.233441159964,0.233441159964,0.151162506908,0.0344457798429,0.102975685881,0.470779107534
 01/01  03:00:00,0.967427785761,8.75435160542,0.0,8.43106616609,0.0,0.259633030872,0.259633030872,0.259633030872,0.107973243613,0.0246041219143,0.0864965903205,0.465320799041
 01/01  04:00:00,0.946579683674,8.62692485252,0.0,8.29595869763,0.0,0.255485882103,0.255485882103,0.255485882103,0.107973243613,0.0246041219143,0.0763456071944,0.458770828849
 01/01  05:00:00,0.978189306819,9.85881191221,0.0,9.44249924078,0.0,0.290809136853,0.290809136853,0.290809136853,0.107973243613,0.0246041219143,0.0899621050554,0.441440699384
 01/01  06:00:00,1.0381180907,9.97640471529,0.0,9.18591312717,0.0,0.282932991416,0.282932991416,0.282932991416,0.107973243613,0.0246041219143,0.106595392246,0.492612341507
 01/01  07:00:00,1.34068921675,10.1190412066,0.0,8.62646396932,0.0,0.265721946875,0.265721946875,0.265721946875,0.248338385058,0.0565894910929,0.177474275597,0.569165118123
 01/01  08:00:00,1.75865033137,7.82679303425,0.0,6.12942070279,0.0,0.188769763995,0.188769763995,0.188769763995,0.507474149482,0.115639377579,0.281086459277,0.604780581041
 01/01  09:00:00,1.64240245486,6.3653423373,0.0,4.71116733348,0.0,0.145046844369,0.145046844369,0.145046844369,0.485879522289,0.11071855625,0.36605048386,0.511307048096
 01/01  10:00:00,1.3576803166,6.10341777948,0.0,4.60267706895,0.0,0.141671250459,0.141671250459,0.141671250459,0.248338385058,0.0565894910929,0.45251754537,0.435163644616
 01/01  11:00:00,1.34213455197,6.03829343853,0.0,4.71970655267,0.0,0.145256682078,0.145256682078,0.145256682078,0.205149135666,0.0467478178928,0.476182943291,0.445397973041
