Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,1.1001878877,9.28771824074,0.0,8.76883113489,0.234789596314,0.234789596314,0.234789596314,0.210085920843,0.0459277025038,0.122837147866,0.465847520178
 01/01  02:00:00,0.923741941869,8.70920830074,0.0,8.2837806685,0.221802140923,0.221802140923,0.221802140923,0.122550102381,0.0267911558346,0.102975685881,0.428922856849
 01/01  03:00:00,0.862573536175,8.7917061091,0.0,8.39405477531,0.22475478223,0.22475478223,0.22475478223,0.0875357858627,0.0191365395425,0.0864965903205,0.423949838219
 01/01  04:00:00,0.866298932657,9.538683335,0.0,9.13518089417,0.244598784194,0.244598784194,0.244598784194,0.0875357858627,0.0191365395425,0.0763456071944,0.417982215863
 01/01  05:00:00,0.878666207029,10.1548188894,0.0,9.67821932977,0.259138894856,0.259138894856,0.259138894856,0.0875357858627,0.0191365395425,0.0899621050554,0.402192881712
 01/01  06:00:00,0.944356309466,10.5698882323,0.0,9.76915201433,0.261573660445,0.261573660445,0.261573660445,0.0875357858627,0.0191365395425,0.106595392246,0.44881493137
 01/01  07:00:00,1.24135293966,11.8332942353,0.0,10.4300984137,0.27927081254,0.27927081254,0.27927081254,0.201332295531,0.0440140383346,0.177474275597,0.518561517658
 01/01  08:00:00,1.67789207433,12.2661207461,0.0,10.6902014278,0.286235193624,0.286235193624,0.286235193624,0.411418216375,0.0899417408384,0.281086459277,0.551010464219
 01/01  09:00:00,1.57868675183,10.7262505646,0.0,9.18987480953,0.246063239617,0.246063239617,0.246063239617,0.393911071919,0.0861144362557,0.36605048386,0.465847520178
 01/01  10:00:00,1.33645597122,9.66814843116,0.0,8.26944070775,0.221418181699,0.221418181699,0.221418181699,0.201332295531,0.0440140383346,0.45251754537,0.396473910288
 01/01  11:00:00,1.29138117655,8.18064950431,0.0,6.94749542613,0.186022472255,0.186022472255,0.186022472255,0.166318011612,0.0363594291692,0.476182943291,0.405798320219
 01/01  12:00:00,1.25443561611,5.85733914041,0.0,4.78660093975,0.128163501506,0.128163501506,0.128163501506,0.166318011612,0.0363594291692,0.496972028135,0.405922645685
 01/01  13:00:00,1.17931366657,3.76447117163,0.0,2.81733724036,0.0754355356111,0.0754355356111,0.0754355356111,0.166318011612,0.0363594291692,0.481415945109,0.399084745068
