Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,0.451055661718,1.42389457429,0.0,1.14736450642,0.0364322239845,0.0364322239845,0.0364322239845,0.0535946394262,0.00915354295514,0.0389770129118,0.302884242441
 01/01  02:00:00,0.402498737007,1.4863954552,0.0,1.27236006475,0.0404012034609,0.0404012034609,0.0404012034609,0.0312635512159,0.00533956869658,0.0366038093052,0.278876604329
 01/01  03:00:00,0.389605782352,1.55483092404,0.0,1.36254979872,0.0432649948462,0.0432649948462,0.0432649948462,0.0223311048432,0.00381397662586,0.0345384536427,0.275643252395
 01/01  04:00:00,0.386320291784,1.61855380837,0.0,1.42100197081,0.0451210245683,0.0451210245683,0.0451210245683,0.0223311048432,0.00381397662586,0.0332769556732,0.271763230073
 01/01  05:00:00,0.377472263456,1.70186818032,0.0,1.44822263507,0.0459853613433,0.0459853613433,0.0459853613433,0.0223311048432,0.00381397662586,0.0338304829616,0.261497337682
 01/01  06:00:00,0.408815244952,1.89551315174,0.0,1.41092089254,0.0448009204517,0.0448009204517,0.0448009204517,0.0223311048432,0.00381397662586,0.0360452309657,0.291810012066
 01/01  07:00:00,0.506100947915,2.69165554277,0.0,1.76163978381,0.0559372848162,0.0559372848162,0.0559372848162,0.0513615444659,0.00877214789658,0.0428581977933,0.337157772944
 01/01  08:00:00,0.61562886496,2.86782385552,0.0,1.80381305625,0.0572764112223,0.0572764112223,0.0572764112223,0.104956183892,0.0179256908517,0.0522011846794,0.358255394315
 01/01  09:00:00,0.535423879503,2.41088788724,0.0,1.39718004558,0.0443646078317,0.0443646078317,0.0443646078317,0.10048996625,0.017162896,0.0605081669804,0.302884242441
 01/01  10:00:00,0.423684327644,1.91721172072,0.0,1.00752568448,0.0319919268915,0.0319919268915,0.0319919268915,0.0513615444659,0.00877214789658,0.0637657254319,0.257778982958
 01/01  11:00:00,0.418146535373,1.8875860118,0.0,1.09708270286,0.034835627681,0.034835627681,0.034835627681,0.0424290814603,0.00724655345856,0.0597797549385,0.263841517835
 01/01  12:00:00,0.417116446699,1.80447243491,0.0,1.09007961552,0.0346132589,0.0346132589,0.0346132589,0.0424290814603,0.00724655345856,0.0588912012469,0.263922351633
 01/01  13:00:00,0.405439781281,1.48203717408,0.0,0.822410190528,0.0261139612571,0.0261139612571,0.0261139612571,0.0424290814603,0.00724655345856,0.0601596923813,0.259476492723
 01/01  14:00:00,0.415276295421,1.50444442376,0.0,0.909710737826,0.0288860124016,0.0288860124016,0.0288860124016,0.0424290814603,0.00724655345856,0.0582516037592,0.268449044341
 01/01  15:00:00,0.433516375207,1.57642959369,0.0,1.02152782209,0.0324365362643,0.0324365362643,0.0324365362643,0.0446622041421,0.00762795325171,0.0552107169154,0.283564964633
 01/01  16:00:00,0.460480031073,1.47851955445,0.0,0.887024561346,0.0281656590542,0.0281656590542,0.0281656590542,0.0558277621079,0.00953494274829,0.0576101118494,0.299327555313
 01/01  17:00:00,0.570128280871,1.64366718977,0.0,0.918040561526,0.0291505089945,0.0291505089945,0.0291505089945,0.0937906259262,0.0160187013551,0.0671024077954,0.3540520368
 01/01  18:00:00,0.782265363608,2.66582380551,0.0,1.69918289802,0.0539540935638,0.0539540935638,0.0539540935638,0.174182598926,0.0297490181551,0.08424901191,0.430116641053
