Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,0.455451725014,1.56234033578,0.0,1.28581026794,0.04082828728,0.04082828728,0.04082828728,0.0535946394262,0.00915354295514,0.0389770129118,0.302884242441
 01/01  02:00:00,0.410490748703,1.73808886151,0.0,1.52405347106,0.0483932151564,0.0483932151564,0.0483932151564,0.0312635512159,0.00533956869658,0.0366038093052,0.278876604329
 01/01  03:00:00,0.400524087367,1.89868247979,0.0,1.7064013201,0.0541832998611,0.0541832998611,0.0541832998611,0.0223311048432,0.00381397662586,0.0345384536427,0.275643252395
 01/01  04:00:00,0.396784045398,1.94809008687,0.0,1.75053824908,0.0555847781826,0.0555847781826,0.0555847781826,0.0223311048432,0.00381397662586,0.0332769556732,0.271763230073
 01/01  05:00:00,0.388070405226,2.03563676129,0.0,1.78199121604,0.0565835031132,0.0565835031132,0.0565835031132,0.0223311048432,0.00381397662586,0.0338304829616,0.261497337682
 01/01  06:00:00,0.420720980468,2.27046196823,0.0,1.78586968401,0.0567066559676,0.0567066559676,0.0567066559676,0.0223311048432,0.00381397662586,0.0360452309657,0.291810012066
 01/01  07:00:00,0.502122049946,2.56634762303,0.0,1.63633186115,0.0519583868464,0.0519583868464,0.0519583868464,0.0513615444659,0.00877214789658,0.0428581977933,0.337157772944
 01/01  08:00:00,0.605573229413,2.55114048977,0.0,1.48712969041,0.0472207756749,0.0472207756749,0.0472207756749,0.104956183892,0.0179256908517,0.0522011846794,0.358255394315
 01/01  09:00:00,0.538383641824,2.50410007206,0.0,1.49039220403,0.0473243701528,0.0473243701528,0.0473243701528,0.10048996625,0.017162896,0.0605081669804,0.302884242441
 01/01  10:00:00,0.429539510617,2.10160972227,0.0,1.19192368131,0.0378471098651,0.0378471098651,0.0378471098651,0.0513615444659,0.00877214789658,0.0637657254319,0.257778982958
 01/01  11:00:00,0.420425138478,1.95934634642,0.0,1.16884303044,0.0371142307865,0.0371142307865,0.0371142307865,0.0424290814603,0.00724655345856,0.0597797549385,0.263841517835
 01/01  12:00:00,0.400397636386,1.27794489772,0.0,0.563552068068,0.0178944485871,0.0178944485871,0.0178944485871,0.0424290814603,0.00724655345856,0.0588912012469,0.263922351633
 01/01  13:00:00,0.384255030986,0.814863231271,0.0,0.155236246489,0.00492921096212,0.00492921096212,0.00492921096212,0.0424290814603,0.00724655345856,0.0601596923813,0.259476492723
 01/01  14:00:00,0.396810624336,0.922902775521,0.0,0.328169089452,0.0104203413168,0.0104203413168,0.0104203413168,0.0424290814603,0.00724655345856,0.0582516037592,0.268449044341
 01/01  15:00:00,0.410952131769,0.865811102612,0.0,0.310909331011,0.00987229282664,0.00987229282664,0.00987229282664,0.0446622041421,0.00762795325171,0.0552107169154,0.283564964633
 01/01  16:00:00,0.44536618523,1.00253733063,0.0,0.411042357172,0.0130518132118,0.0130518132118,0.0130518132118,0.0558277621079,0.00953494274829,0.0576101118494,0.299327555313
 01/01  17:00:00,0.558470124268,1.27651542513,0.0,0.550888803183,0.0174923523918,0.0174923523918,0.0174923523918,0.0937906259262,0.0160187013551,0.0671024077954,0.3540520368
 01/01  18:00:00,0.775906709829,2.46556991741,0.0,1.49892903326,0.0475954397849,0.0475954397849,0.0475954397849,0.174182598926,0.0297490181551,0.08424901191,0.430116641053
 01/01  19:00:00,0.920015159863,1.77334688428,0.0,0.770260972707,0.0244580690157,0.0244580690157,0.0244580690157,0.259040789568,0.0442421298068,0.0852833183682,0.466976853104
 01/01  20:00:00,0.910921652175,1.54683082154,0.0,0.644151860074,0.0204537308893,0.0204537308893,0.0204537308893,0.274672565176,0.0469119094205,0.076857507091,0.482011939598
 01/01  21:00:00,0.874026551146,1.46134263389,0.0,0.665508552875,0.0211318691891,0.0211318691891,0.0211318691891,0.236709701358,0.0404281508137,0.0671599615243,0.498582868261
 01/01  22:00:00,0.811710631282,1.3924988423,0.0,0.69425114312,0.0220445316254,0.0220445316254,0.0220445316254,0.19874683754,0.0339443922068,0.0600180686125,0.486942801298
 01/01  23:00:00,0.683378938436,1.36901834239,0.0,0.802523723936,0.0254825069973,0.0254825069973,0.0254825069973,0.149618388034,0.0255536441034,0.0513238084703,0.421386590831
 01/01  24:00:00,0.57044403777,1.36488996103,0.0,0.937611788498,0.029771953462,0.029771953462,0.029771953462,0.10272306121,0.0175442910586,0.0442136254855,0.366177106553
 01/02  01:00:00,0.450544525426,1.40845961732,0.0,1.14161079078,0.0362495264583,0.0362495264583,0.0362495264583,0.0535946394262,0.00915354295514,0.0386485741458,0.302884242441
