Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,0.485823897376,2.51885489186,0.0,2.24232482402,0.0712004596425,0.0712004596425,0.0712004596425,0.0535946394262,0.00915354295514,0.0389770129118,0.302884242441
 01/01  02:00:00,0.443239316507,2.76944353123,0.0,2.55540814078,0.0811417829606,0.0811417829606,0.0811417829606,0.0312635512159,0.00533956869658,0.0366038093052,0.278876604329
 01/01  03:00:00,0.433541154962,2.93849301204,0.0,2.74621188672,0.0872003674559,0.0872003674559,0.0872003674559,0.0223311048432,0.00381397662586,0.0345384536427,0.275643252395
 01/01  04:00:00,0.432621477424,3.07672283177,0.0,2.87917089925,0.0914222102079,0.0914222102079,0.0914222102079,0.0223311048432,0.00381397662586,0.0332769556732,0.271763230073
 01/01  05:00:00,0.426244015013,3.23784296128,0.0,2.98419739949,0.0947571128999,0.0947571128999,0.0947571128999,0.0223311048432,0.00381397662586,0.0338304829616,0.261497337682
 01/01  06:00:00,0.46011542027,3.51111587807,0.0,3.02652361715,0.0961010957698,0.0961010957698,0.0961010957698,0.0223311048432,0.00381397662586,0.0360452309657,0.291810012066
 01/01  07:00:00,0.544072641147,3.88750274353,0.0,2.95748698439,0.093908978048,0.093908978048,0.093908978048,0.0513615444659,0.00877214789658,0.0428581977933,0.337157772944
 01/01  08:00:00,0.648386643057,3.89946858613,0.0,2.83545778685,0.0900341893193,0.0900341893193,0.0900341893193,0.104956183892,0.0179256908517,0.0522011846794,0.358255394315
 01/01  09:00:00,0.576356670084,3.69998929048,0.0,2.68628144883,0.085297398413,0.085297398413,0.085297398413,0.10048996625,0.017162896,0.0605081669804,0.302884242441
 01/01  10:00:00,0.467734216177,3.30448027276,0.0,2.39479423653,0.0760418154247,0.0760418154247,0.0760418154247,0.0513615444659,0.00877214789658,0.0637657254319,0.257778982958
 01/01  11:00:00,0.443582886598,2.68865614954,0.0,1.89815283739,0.0602719789062,0.0602719789062,0.0602719789062,0.0424290814603,0.00724655345856,0.0597797549385,0.263841517835
 01/01  12:00:00,0.432280758874,2.28204398588,0.0,1.56765116212,0.0497775710755,0.0497775710755,0.0497775710755,0.0424290814603,0.00724655345856,0.0588912012469,0.263922351633
 01/01  13:00:00,0.412894484843,1.71680906661,0.0,1.05718208579,0.0335686648194,0.0335686648194,0.0335686648194,0.0424290814603,0.00724655345856,0.0601596923813,0.259476492723
