Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 09/13  16:00:00,1.46707754797,0.474844004595,0.0,0.0,0.927932900703,0.153387514296,1.081320415,0.153387514296,0.0276462750294,0.00461741413754,0.0740671874827,0.26960425632
 09/13  17:00:00,1.85418091163,0.638218293456,0.0,0.0,1.18358163947,0.195658053744,1.37923969321,0.195658053744,0.0407418663526,0.00680460819718,0.09004665988,0.327526083991
 09/13  18:00:00,1.83755825327,0.63586412705,0.0,0.0,1.08262118019,0.1789368331,1.26155801329,0.1789368331,0.0756634698948,0.0126371301456,0.0922831676193,0.35559447232
 09/13  19:00:00,1.65698446746,0.546822354486,0.0,0.0,0.877920551809,0.155535441844,1.03345599365,0.155535441844,0.138231321786,0.0230870662316,0.0853446655942,0.367043420191
 09/13  20:00:00,1.57633733176,0.474548737248,0.0,0.0,0.733127394061,0.136156875424,0.869284269485,0.136156875424,0.206619436488,0.0345090885664,0.0764406529746,0.379661884242
 09/13  21:00:00,1.43166643019,0.418709801254,0.0,0.0,0.636122222427,0.121000218192,0.757122440618,0.121000218192,0.192068779462,0.0320788684885,0.0697761589531,0.370798182665
 09/13  22:00:00,1.18569748699,0.343550914034,0.0,0.0,0.521502144182,0.103982189591,0.625484333773,0.103982189591,0.144051584596,0.0240591524804,0.0614021083304,0.320878307807
 09/13  23:00:00,0.987557632833,0.269724904917,0.0,0.0,0.438170421275,0.0894348634388,0.527605284714,0.0894348634388,0.100399586839,0.0167685011588,0.0541249813244,0.278837278797
 09/13  24:00:00,0.795114222039,0.190499895792,0.0,0.0,0.369159472208,0.0771159078906,0.446275380099,0.0771159078906,0.0509273262706,0.00850575913246,0.0489428550692,0.230640901468
 09/14  01:00:00,0.70415380334,0.156969281441,0.0,0.0,0.330740256123,0.0691025483542,0.399842804477,0.0691025483542,0.0305564064345,0.00510345726191,0.0464696182023,0.212359516964
 09/14  02:00:00,0.618824870297,0.143352013799,0.0,0.0,0.271577565854,0.0593618228016,0.330939388655,0.0593618228016,0.0203709305083,0.0034023045442,0.0443928689525,0.209897377637
 09/14  03:00:00,0.569501730858,0.146070421868,0.0,0.0,0.233857625238,0.0522553346497,0.286112959888,0.0522553346497,0.0203709305083,0.0034023045442,0.0428507254726,0.206942810445
 09/14  04:00:00,0.540244417258,0.177301536934,0.0,0.0,0.216156562456,0.0483090193571,0.264465581813,0.0483090193571,0.0203709305083,0.0034023045442,0.0430580823111,0.199125518081
 09/14  05:00:00,0.561264568501,0.302461234294,0.0,0.0,0.211486406973,0.0472766219162,0.258763028889,0.0472766219162,0.0218259962108,0.00364532610638,0.0450001430218,0.222208074273
 09/14  06:00:00,0.639372947584,0.546789501366,0.0,0.0,0.222986401369,0.050923314734,0.273909716103,0.050923314734,0.0407418663526,0.00680460819718,0.0513551785956,0.256739578336
 09/14  07:00:00,0.723833388357,0.626638994073,0.0,0.0,0.224835522964,0.0513577071864,0.276193230151,0.0513577071864,0.0771185355974,0.0128801517078,0.0600144334557,0.272805037445
 09/14  08:00:00,0.66563858028,0.599126284335,0.0,0.0,0.232904618749,0.0498509527641,0.282755571513,0.0498509527641,0.0640229175939,0.0106929576482,0.0677042320573,0.230640901468
 09/14  09:00:00,0.700101772774,0.544301345853,0.0,0.0,0.322916764612,0.0629699213182,0.38588668593,0.0629699213182,0.0320114721371,0.00534647882409,0.0707410780271,0.196294057855
 09/14  10:00:00,0.79214496331,0.478532824266,0.0,0.0,0.409661477885,0.0761631400463,0.485824617931,0.0761631400463,0.024736130284,0.00413136967635,0.0667202763251,0.200910569093
 09/14  11:00:00,0.861272264899,0.443631556429,0.0,0.0,0.470408917961,0.085386961386,0.555795879347,0.085386961386,0.024736130284,0.00413136967635,0.065814763015,0.200972122576
 09/14  12:00:00,0.976297207859,0.418921150084,0.0,0.0,0.57322464466,0.0992541263206,0.67247877098,0.0992541263206,0.024736130284,0.00413136967635,0.0675422559165,0.197586681002
 09/14  13:00:00,1.09258193052,0.379905717563,0.0,0.0,0.670029095804,0.113346039885,0.783375135689,0.113346039885,0.024736130284,0.00413136967635,0.0660981772377,0.204419117634
 09/14  14:00:00,1.27425423838,0.357543418389,0.0,0.0,0.823364622386,0.133061996677,0.956426619063,0.133061996677,0.024736130284,0.00413136967635,0.0632085003644,0.215929618989
 09/14  15:00:00,1.46652051027,0.384941231414,0.0,0.0,0.979721966185,0.154820482041,1.13454244823,0.154820482041,0.024736130284,0.00413136967635,0.065356013872,0.227932548208
 09/14  16:00:00,1.62237056835,0.475717623634,0.0,0.0,1.06787344663,0.168739988747,1.23661343538,0.168739988747,0.0276462750294,0.00461741413754,0.0740671874827,0.26960425632
 09/14  17:00:00,1.98697306524,0.638702954784,0.0,0.0,1.3057164946,0.20631535222,1.51203184682,0.20631535222,0.0407418663526,0.00680460819718,0.09004665988,0.327526083991
 09/14  18:00:00,1.96323066163,0.637035050191,0.0,0.0,1.1942509105,0.192979511154,1.38723042165,0.192979511154,0.0756634698948,0.0126371301456,0.0922831676193,0.35559447232
 09/14  19:00:00,1.76379887416,0.548184114915,0.0,0.0,0.97199294757,0.168277452787,1.14027040036,0.168277452787,0.138231321786,0.0230870662316,0.0853446655942,0.367043420191
 09/14  20:00:00,1.65961049802,0.475784097073,0.0,0.0,0.806261963777,0.146295471969,0.952557435747,0.146295471969,0.206619436488,0.0345090885664,0.0764406529746,0.379661884242
 09/14  21:00:00,1.50041526063,0.419791844206,0.0,0.0,0.69644123574,0.129430035327,0.825871271067,0.129430035327,0.192068779462,0.0320788684885,0.0697761589531,0.370798182665
 09/14  22:00:00,1.27521620167,0.344390818053,0.0,0.0,0.600678272387,0.114324776065,0.715003048452,0.114324776065,0.144051584596,0.0240591524804,0.0614021083304,0.320878307807
 09/14  23:00:00,1.04498665592,0.270291129954,0.0,0.0,0.487694662974,0.0973396448267,0.585034307801,0.0973396448267,0.100399586839,0.0167685011588,0.0541249813244,0.278837278797
