Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 04/10  24:00:00,0.536078458444,0.0313021614298,0.0,0.0678098359962,0.0152596815989,0.0830695175951,0.0152596815989,0.0504955737206,0.00840564801058,0.0485728099064,0.261894490291,0.0738454189197
 04/11  01:00:00,0.438853456339,0.0298760269929,0.0,0.0488587792875,0.0109932565769,0.0598520358644,0.0109932565769,0.0310741890073,0.00517270476923,0.0461102973101,0.24113583974,0.0457133896486
 04/11  02:00:00,0.404116392152,0.0230196326863,0.0,0.0397231013653,0.00888048025615,0.0486035816214,0.00888048025615,0.0207161295428,0.00344847043508,0.0439811760348,0.238340061888,0.0392319726299
 04/11  03:00:00,0.39235457784,0.0227891463127,0.0,0.0320448711006,0.00716363886652,0.0392085099671,0.00716363886652,0.0207161295428,0.00344847043508,0.0424531237477,0.234985128465,0.0417482156822
 04/11  04:00:00,0.399599787045,0.028843640111,0.0,0.02681792649,0.0059965037041,0.0328144301941,0.0059965037041,0.0207161295428,0.00344847043508,0.0427305601286,0.226108533785,0.0639866629596
 04/11  05:00:00,0.539387206727,0.0372898114642,0.0,0.0339280924891,0.00758816587245,0.0415162583615,0.00758816587245,0.0220108876392,0.00366399983727,0.0447354145489,0.252318951148,0.165346695192
 04/11  06:00:00,0.820961755237,0.0666220845008,0.0,0.059468748997,0.0133069305335,0.0727756795304,0.0133069305335,0.0362532160862,0.00603482149462,0.0513244511022,0.291529735523,0.3532488515
 04/11  07:00:00,0.960409159651,0.101159314261,0.0,0.0749989275681,0.0166600493389,0.0916589769071,0.0166600493389,0.0673274316275,0.0112075306808,0.0602733927045,0.309772186008,0.395374641724
 04/11  08:00:00,0.851677924079,0.104515578197,0.0,0.0651771227994,0.014377458536,0.0795545813354,0.014377458536,0.0543798241294,0.00905223665884,0.0680153854459,0.261894490291,0.368986406218
 04/11  09:00:00,0.744489626427,0.105846062962,0.0,0.0739600029602,0.015879830545,0.0898398335052,0.015879830545,0.025895159275,0.00431058804385,0.0710830131577,0.222893389255,0.32067264319
 04/11  10:00:00,0.730612367278,0.0955508125029,0.0,0.107204130072,0.0223302371695,0.129534367242,0.0223302371695,0.0207161295428,0.00344847043508,0.0669792355739,0.228135472728,0.272003691757
 04/11  11:00:00,0.716660582312,0.10886543319,0.0,0.130192084051,0.026549233096,0.156741317147,0.026549233096,0.0207161295428,0.00344847043508,0.066199487569,0.228205367174,0.231554810444
 04/11  12:00:00,0.691677909987,0.121911153108,0.0,0.137236334531,0.0279938742025,0.165230208734,0.0279938742025,0.0207161295428,0.00344847043508,0.0680280550129,0.224361172627,0.200098873635
 04/11  13:00:00,0.704092274193,0.102470011631,0.0,0.158167817485,0.0319413810395,0.190109198525,0.0319413810395,0.0207161295428,0.00344847043508,0.0663952394334,0.232119456167,0.18150878009
 04/11  14:00:00,0.749949179116,0.0993768850387,0.0,0.202686271535,0.0399910332762,0.242677304811,0.0399910332762,0.0207161295428,0.00344847043508,0.0634748340032,0.245189717625,0.164647722698
 04/11  15:00:00,0.80293780487,0.124278440237,0.0,0.229125936702,0.0462662082136,0.275392144915,0.0462662082136,0.0207161295428,0.00344847043508,0.0658418129684,0.258819134654,0.168925112355
 04/11  16:00:00,0.904010221479,0.194097178673,0.0,0.244391885577,0.0498560460575,0.294247931635,0.0498560460575,0.0220108876392,0.00366399983727,0.0751535592033,0.3061376748,0.193001168365
 04/11  17:00:00,1.06792562982,0.307786308067,0.0,0.259954536747,0.0536594601141,0.313613996861,0.0536594601141,0.0297794388711,0.00495717669212,0.0921114691701,0.37190834877,0.245760199458
 04/11  18:00:00,1.1838169368,0.247417897267,0.0,0.241494705045,0.0508958115981,0.292390516643,0.0508958115981,0.0543798241294,0.00905223665884,0.0937391546699,0.403780216283,0.290679988418
 04/11  19:00:00,1.18590220492,0.141794829324,0.0,0.207663680707,0.0446050505254,0.252268731232,0.0446050505254,0.107464924656,0.0178889408237,0.0858118819485,0.416780583295,0.295892142963
 04/11  20:00:00,1.21644681683,0.0961854192202,0.0,0.184345092937,0.0402884102697,0.224633503207,0.0402884102697,0.17608710642,0.0293119995815,0.0764853093347,0.431108944787,0.269024953502
 04/11  21:00:00,1.16780096586,0.0755198188831,0.0,0.171044611821,0.0373624586108,0.208407070432,0.0373624586108,0.190329437521,0.0316828216806,0.0696428026832,0.421044144519,0.236899689023
 04/11  22:00:00,0.963417626937,0.0543058517821,0.0,0.142307444313,0.0313652587531,0.173672703066,0.0313652587531,0.142423390606,0.0237082342412,0.0611297878293,0.364359748569,0.188328762625
 04/11  23:00:00,0.766486969872,0.0417074669589,0.0,0.112534966707,0.0247991669987,0.137334133705,0.0247991669987,0.0984016206349,0.01638023545,0.0538000223546,0.316621841745,0.134154115982
 04/11  24:00:00,0.553420885131,0.0313021614298,0.0,0.0824517450991,0.018168645037,0.100620390136,0.018168645037,0.0504955737206,0.00840564801058,0.0485728099064,0.261894490291,0.0736369730664
 04/12  01:00:00,0.455517002706,0.0298760269929,0.0,0.0626986513774,0.0139166644231,0.0766153158005,0.0139166644231,0.0310741890073,0.00517270476923,0.0461102973101,0.24113583974,0.0456136560793
 04/12  02:00:00,0.418101973125,0.0230196326863,0.0,0.0512790259549,0.0113838916572,0.0626629176121,0.0113838916572,0.0207161295428,0.00344847043508,0.0439811760348,0.238340061888,0.0391582176123
 04/12  03:00:00,0.402178038868,0.0227891463127,0.0,0.0401322853109,0.00898423958108,0.049116524892,0.00898423958108,0.0207161295428,0.00344847043508,0.0424531237477,0.234985128465,0.0416636617857
 04/12  04:00:00,0.413628331465,0.028843640111,0.0,0.0384736590682,0.00854371474403,0.0470173738122,0.00854371474403,0.0207161295428,0.00344847043508,0.0427305601286,0.226108533785,0.0638122637617
