Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,0.454217522666,1.52347144499,0.0,1.24694138176,0.0395940849327,0.0395940849327,0.0395940849327,0.0535946394262,0.00915354295514,0.0389770129118,0.302884242441
 01/01  02:00:00,0.405583340176,1.58353924166,0.0,1.36950385133,0.0434858066292,0.0434858066292,0.0434858066292,0.0312635512159,0.00533956869658,0.0366038093052,0.278876604329
 01/01  03:00:00,0.391646090897,1.61908661174,0.0,1.42680548642,0.045305303391,0.045305303391,0.045305303391,0.0223311048432,0.00381397662586,0.0345384536427,0.275643252395
 01/01  04:00:00,0.387028623644,1.64086139066,0.0,1.44330955311,0.0458293564282,0.0458293564282,0.0458293564282,0.0223311048432,0.00381397662586,0.0332769556732,0.271763230073
 01/01  05:00:00,0.37847459399,1.73343469899,0.0,1.47978915374,0.0469876918776,0.0469876918776,0.0469876918776,0.0223311048432,0.00381397662586,0.0338304829616,0.261497337682
 01/01  06:00:00,0.409460944812,1.91584825677,0.0,1.43125599756,0.0454466203117,0.0454466203117,0.0454466203117,0.0223311048432,0.00381397662586,0.0360452309657,0.291810012066
 01/01  07:00:00,0.490786905127,2.20936851156,0.0,1.2793527526,0.0406232420275,0.0406232420275,0.0406232420275,0.0513615444659,0.00877214789658,0.0428581977933,0.337157772944
 01/01  08:00:00,0.60756431187,2.61384589417,0.0,1.5498350949,0.0492118581328,0.0492118581328,0.0492118581328,0.104956183892,0.0179256908517,0.0522011846794,0.358255394315
 01/01  09:00:00,0.530715098425,2.26259366619,0.0,1.24888582454,0.0396558267544,0.0396558267544,0.0396558267544,0.10048996625,0.017162896,0.0605081669804,0.302884242441
 01/01  10:00:00,0.43259319149,2.19777966447,0.0,1.28809362824,0.0409007907377,0.0409007907377,0.0409007907377,0.0513615444659,0.00877214789658,0.0637657254319,0.257778982958
