Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/01  01:00:00,0.738372176283,3.57809864243,0.0,3.18652280098,0.0853206534121,0.0853206534121,0.0853206534121,0.13299183107,0.0275544175015,0.092942924749,0.38421434955,0.365109694119
 01/01  02:00:00,0.632710619093,3.81320804129,0.0,3.5018849955,0.0937646251574,0.0937646251574,0.0937646251574,0.0775785967864,0.0160734078338,0.0761857795615,0.353760209753,0.286954695573
 01/01  03:00:00,0.584301491364,3.65357017413,0.0,3.36405169466,0.0900740734106,0.0900740734106,0.0900740734106,0.0554132755573,0.0114810068172,0.0623264934745,0.349658642104,0.265432660842
 01/01  04:00:00,0.568137021923,3.55125037368,0.0,3.25602277644,0.087181548089,0.087181548089,0.087181548089,0.0554132755573,0.0114810068172,0.0539764305342,0.344736760925,0.271480816528
 01/01  05:00:00,0.569601185945,3.7121355715,0.0,3.35462822743,0.0898217556235,0.0898217556235,0.0898217556235,0.0554132755573,0.0114810068172,0.0658228643082,0.331714283638,0.334657601185
 01/01  06:00:00,0.621178119345,3.94476690369,0.0,3.312403778,0.088691176042,0.088691176042,0.088691176042,0.0554132755573,0.0114810068172,0.080078180578,0.370166480351,0.60686464908
 01/01  07:00:00,0.832028945029,4.68577186651,0.0,3.53867080577,0.0947495826064,0.0947495826064,0.0947495826064,0.127450542036,0.0264063108338,0.14038354292,0.427690966632,1.11764007848
 01/01  08:00:00,1.11985907321,4.73403180939,0.0,3.43922914878,0.0920869852609,0.0920869852609,0.0920869852609,0.260442373107,0.0539607283354,0.228567290958,0.454453695544,1.26349815968
 01/01  09:00:00,1.08536543488,4.38494877364,0.0,3.12416073737,0.083650879697,0.083650879697,0.083650879697,0.24935972625,0.0516645292523,0.30112795013,0.38421434955,1.23432188894
 01/01  10:00:00,0.955761535826,4.30233830163,0.0,3.15567346882,0.0844946479691,0.0844946479691,0.0844946479691,0.127450542036,0.0264063108338,0.375064554145,0.326997480842,1.12414000126
 01/01  11:00:00,0.979144805698,4.979725838,0.0,3.96694682454,0.10621687534,0.10621687534,0.10621687534,0.105285248323,0.0218139126677,0.395792849183,0.334687920184,0.98972443517
 01/01  12:00:00,0.980565698881,4.2415269395,0.0,3.35081270184,0.0897195931232,0.0897195931232,0.0897195931232,0.105285248323,0.0218139126677,0.413608485392,0.334790459375,0.867652596079
 01/01  13:00:00,0.954360934969,3.90076001706,0.0,3.10382908613,0.0831064901297,0.0831064901297,0.0831064901297,0.105285248323,0.0218139126677,0.399656479991,0.329150803858,0.774257770286
 01/01  14:00:00,0.927361088101,3.83758267284,0.0,3.09781489908,0.0829454574302,0.0829454574302,0.0829454574302,0.105285248323,0.0218139126677,0.361435815596,0.340532654084,0.716310587932
 01/01  15:00:00,0.923565367109,3.78448718138,0.0,3.0981184211,0.0829535843756,0.0829535843756,0.0829535843756,0.110826537357,0.0229620193354,0.331767743197,0.359707482845,0.661590739244
 01/01  16:00:00,0.990719332656,3.99952051493,0.0,3.30565297169,0.0885104200135,0.0885104200135,0.0885104200135,0.138533188893,0.0287025099169,0.339922588697,0.379702625135,0.66771218067
 01/01  17:00:00,1.21960875033,3.92646157824,0.0,3.15753476324,0.0845444850066,0.0845444850066,0.0845444850066,0.23273572157,0.0482202235015,0.389638662656,0.4491216576,0.737989605153
 01/01  18:00:00,1.66439221138,4.69633522929,0.0,3.78091876148,0.101235886066,0.101235886066,0.101235886066,0.432223571359,0.0895518497538,0.480421867651,0.54561103655,0.877832702149
 01/01  19:00:00,1.92367848579,3.94709484173,0.0,2.89047686879,0.0773938837159,0.0773938837159,0.0773938837159,0.642793999216,0.133179675089,0.432594020017,0.592368907752,1.01581334708
 01/01  20:00:00,1.86966048177,3.71940830442,0.0,2.63229555652,0.0704809571069,0.0704809571069,0.0704809571069,0.681583297609,0.141216379006,0.349590650728,0.611441197322,1.04499435011
 01/01  21:00:00,1.73569194504,3.55592874974,0.0,2.54234743491,0.0680725536563,0.0680725536563,0.0680725536563,0.587380696143,0.121698665421,0.310730298291,0.632461731524,0.970014942609
 01/01  22:00:00,1.59248170763,3.531447046,0.0,2.61916438717,0.0701293638438,0.0701293638438,0.0701293638438,0.493178163466,0.102180951837,0.293949140492,0.617696087987,0.869733400356
 01/01  23:00:00,1.30513758559,3.47524708579,0.0,2.72215502019,0.0728869866991,0.0728869866991,0.0728869866991,0.371268979252,0.0769227476707,0.234174068073,0.534536803897,0.716271135247
 01/01  24:00:00,1.01815643911,3.53301617218,0.0,2.95556151022,0.0791365557384,0.0791365557384,0.0791365557384,0.254901084073,0.05281263592,0.151455627092,0.464502536285,0.545457958618
 01/02  01:00:00,0.733499558666,3.627861013,0.0,3.25005353662,0.0870217188726,0.0870217188726,0.0870217188726,0.13299183107,0.0275544175015,0.0863692416722,0.38421434955,0.351341329059
 01/02  02:00:00,0.625995448667,3.70254935371,0.0,3.39850133504,0.0909964788069,0.0909964788069,0.0909964788069,0.0775785967864,0.0160734078338,0.0722387554862,0.353760209753,0.279679668446
 01/02  03:00:00,0.586127023493,3.81395901118,0.0,3.5297544873,0.0945108439669,0.0945108439669,0.0945108439669,0.0554132755573,0.0114810068172,0.0597152550472,0.349658642104,0.26011870525
 01/02  04:00:00,0.582883789251,4.14723794378,0.0,3.85777393287,0.103293719589,0.103293719589,0.103293719589,0.0554132755573,0.0114810068172,0.0526110263622,0.344736760925,0.265717230199
 01/02  05:00:00,0.583190926733,4.30767700768,0.0,3.96193390412,0.106082652028,0.106082652028,0.106082652028,0.0554132755573,0.0114810068172,0.0631517086927,0.331714283638,0.322893360667
 01/02  06:00:00,0.626288234085,4.25482422345,0.0,3.6562560616,0.0978979833821,0.0978979833821,0.0978979833821,0.0554132755573,0.0114810068172,0.0759814879778,0.370166480351,0.573069685243
 01/02  07:00:00,0.816345221993,4.41948643912,0.0,3.3497587023,0.0896913717876,0.0896913717876,0.0896913717876,0.127450542036,0.0264063108338,0.129758030703,0.427690966632,1.04026675457
 01/02  08:00:00,1.09990853527,4.68499647414,0.0,3.48445053523,0.0932978092471,0.0932978092471,0.0932978092471,0.260442373107,0.0539607283354,0.207405929039,0.454453695544,1.16924143798
 01/02  09:00:00,1.05272061877,4.27860076141,0.0,3.11641053939,0.0834433644847,0.0834433644847,0.0834433644847,0.24935972625,0.0516645292523,0.268690649238,0.38421434955,1.13572407469
 01/02  10:00:00,0.910200365351,4.19151160897,0.0,3.1358750503,0.0839645359599,0.0839645359599,0.0839645359599,0.127450542036,0.0264063108338,0.330033495679,0.326997480842,1.03311172711
 01/02  11:00:00,0.932786362634,5.07170755483,0.0,4.13716926363,0.110774661565,0.110774661565,0.110774661565,0.105285248323,0.0218139126677,0.344876619894,0.334687920184,0.911483712906
 01/02  12:00:00,0.927431851229,4.15251524077,0.0,3.32672019947,0.0890745049903,0.0890745049903,0.0890745049903,0.105285248323,0.0218139126677,0.361119725873,0.334790459375,0.802733399717
 01/02  13:00:00,0.904741716014,3.7768887515,0.0,3.03627797687,0.081297777266,0.081297777266,0.081297777266,0.105285248323,0.0218139126677,0.3518459739,0.329150803858,0.717937613989
 01/02  14:00:00,0.878883550657,3.60612370488,0.0,2.91520355799,0.0780559525009,0.0780559525009,0.0780559525009,0.105285248323,0.0218139126677,0.317847783081,0.340532654084,0.667462961067
 01/02  15:00:00,0.877562842709,3.48343200303,0.0,2.84128066622,0.0760766321503,0.0760766321503,0.0760766321503,0.110826537357,0.0229620193354,0.292642171022,0.359707482845,0.617373315772
 01/02  16:00:00,0.936953259466,3.33153933877,0.0,2.68168264298,0.0718033196787,0.0718033196787,0.0718033196787,0.138533188893,0.0287025099169,0.302863615842,0.379702625135,0.623701333221
 01/02  17:00:00,1.17660447101,3.60786920563,0.0,2.89287612496,0.0774581249335,0.0774581249335,0.0774581249335,0.23273572157,0.0482202235015,0.353720743409,0.4491216576,0.684055870819
 01/02  18:00:00,1.59714892262,3.44043943714,0.0,2.5898526234,0.0693445275211,0.0693445275211,0.0693445275211,0.432223571359,0.0895518497538,0.445069937436,0.54561103655,0.813003048074
 01/02  19:00:00,1.87022166583,3.14814406362,0.0,2.17540061879,0.0582473792972,0.0582473792972,0.0582473792972,0.642793999216,0.133179675089,0.398283704478,0.592368907752,0.931938818965
 01/02  20:00:00,1.82186843303,3.11961722071,0.0,2.12633643345,0.0569336625552,0.0569336625552,0.0569336625552,0.681583297609,0.141216379006,0.315345896534,0.611441197322,0.95116238947
 01/02  21:00:00,1.69326161157,3.18364258029,0.0,2.25944063793,0.0604975905129,0.0604975905129,0.0604975905129,0.587380696143,0.121698665421,0.275874927963,0.632461731524,0.880635570139
 01/02  22:00:00,1.5508181564,3.2302175159,0.0,2.39296132864,0.064072670086,0.064072670086,0.064072670086,0.493178163466,0.102180951837,0.258342283024,0.617696087987,0.794706928793
 01/02  23:00:00,1.26803788691,3.08740585713,0.0,2.39325375489,0.0640804999371,0.0640804999371,0.0640804999371,0.371268979252,0.0769227476707,0.205880856148,0.534536803897,0.657331171889
 01/02  24:00:00,0.996288934607,3.25983981573,0.0,2.71905180223,0.0728038965722,0.0728038965722,0.0728038965722,0.254901084073,0.05281263592,0.135920781757,0.464502536285,0.508791310161
 01/03  01:00:00,0.728434043811,3.43872771684,0.0,3.06086864482,0.0819562040176,0.0819562040176,0.0819562040176,0.13299183107,0.0275544175015,0.0863692416722,0.38421434955,0.351392924693
 01/03  02:00:00,0.62589612723,3.6988518849,0.0,3.39479191641,0.0908971573706,0.0908971573706,0.0908971573706,0.0775785967864,0.0160734078338,0.0722387554862,0.353760209753,0.279691618271
 01/03  03:00:00,0.586374110939,3.82314909446,0.0,3.53898261379,0.0947579314133,0.0947579314133,0.0947579314133,0.0554132755573,0.0114810068172,0.0597152550472,0.349658642104,0.26008066204
