Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 06/01  09:00:00,0.835698058383,5.70658539119,0.0,4.64110180664,0.0,0.144703408832,0.144703408832,0.144703408832,0.0593857495364,0.0129386399317,0.330413434083,0.271144826,1.04680774883
 06/01  10:00:00,0.850667541618,5.6048637478,0.0,4.65781838312,0.0,0.145365420311,0.145365420311,0.145365420311,0.0527873319925,0.0115010128678,0.346380073072,0.277521703375,0.927930304231
 06/01  11:00:00,0.825981597187,4.38801538147,0.0,3.54768238516,0.0,0.110377468743,0.110377468743,0.110377468743,0.0494881232205,0.0107822011572,0.36061507566,0.277606728407,0.821212079533
 06/01  12:00:00,0.785633101965,3.50218307359,0.0,2.74438845293,0.0,0.0853121872821,0.0853121872821,0.0853121872821,0.0494881232205,0.0107822011572,0.350008238641,0.272930351665,0.738995802017
 06/01  13:00:00,0.749116073591,2.97245258124,0.0,2.26239644772,0.0,0.070341995966,0.070341995966,0.070341995966,0.0494881232205,0.0107822011572,0.319023623067,0.28236813018,0.69060726227
 06/01  14:00:00,0.723445023998,2.38522499138,0.0,1.72279976388,0.0,0.0535656448039,0.0535656448039,0.0535656448039,0.0494881232205,0.0107822011572,0.294229243714,0.298267811103,0.641881222574
 06/01  15:00:00,0.746572294811,2.25642018764,0.0,1.58539000373,0.0,0.0492983770892,0.0492983770892,0.0492983770892,0.0527873319925,0.0115010128678,0.301025880583,0.314847692279,0.649344194677
 06/01  16:00:00,0.833901653918,1.93943183469,0.0,1.20472511744,0.0,0.0374747256077,0.0374747256077,0.0374747256077,0.0527873319925,0.0115010128678,0.34261694473,0.37240963872,0.709055992754
 06/01  17:00:00,1.03488490604,2.98071312431,0.0,2.11379941871,0.0,0.0660468281618,0.0660468281618,0.0660468281618,0.0659841587211,0.0143762669954,0.418947458642,0.452418193523,0.835752174762
 06/01  18:00:00,1.09835994053,2.57328777819,0.0,1.58807753308,0.0,0.0493979394779,0.0493979394779,0.0493979394779,0.105574663985,0.0230020293783,0.382083699719,0.491189607965,0.951378227883
 06/01  19:00:00,1.13805579182,2.61480208324,0.0,1.60935570994,0.0,0.0500898700125,0.0500898700125,0.0500898700125,0.204550927144,0.0445664353352,0.314732295471,0.507004263856,0.970525078739
 06/01  20:00:00,1.32477946292,2.71610027268,0.0,1.77835268339,0.0,0.0554256662724,0.0554256662724,0.0554256662724,0.366212123535,0.0797882729005,0.281807004861,0.524434395348,0.901625747112
 06/01  21:00:00,1.50506344295,2.83615618199,0.0,1.98368905701,0.0,0.0618644787422,0.0618644787422,0.0618644787422,0.531172478541,0.115728949495,0.266994745381,0.512190790788,0.817188594294
 06/01  22:00:00,1.29733415692,3.21363332043,0.0,2.50047315955,0.0,0.0780823667499,0.0780823667499,0.0780823667499,0.445393100625,0.0970398085937,0.216471390852,0.443235490102,0.682631113651
 06/01  23:00:00,1.02588431031,3.73073878334,0.0,3.16742696169,0.0,0.0989658144752,0.0989658144752,0.0989658144752,0.310125591129,0.0675684465008,0.146949064735,0.385163393471,0.536782647674
 06/01  24:00:00,0.748337780306,4.3037985287,0.0,3.8999280555,0.0,0.12185594537,0.12185594537,0.12185594537,0.158361954181,0.034503034961,0.0979160521221,0.318588793672,0.381926805456
 06/02  01:00:00,0.651463247566,4.84530565377,0.0,4.51438054214,0.0,0.14099990606,0.14099990606,0.14099990606,0.0956770209504,0.02084558514,0.0834923761498,0.293336359266,0.310720773839
 06/02  02:00:00,0.612615124564,5.35593192472,0.0,5.04491969754,0.0,0.157540796191,0.157540796191,0.157540796191,0.0626849499491,0.0136574534635,0.0716845669617,0.289935357999,0.291042142573
 06/02  03:00:00,0.613816008539,5.77012954698,0.0,5.4545583437,0.0,0.170312348114,0.170312348114,0.170312348114,0.0626849499491,0.0136574534635,0.0641951005342,0.285854156479,0.295882222514
 06/02  04:00:00,0.623463638842,6.18016480991,0.0,5.81029865122,0.0,0.181417270424,0.181417270424,0.181417270424,0.0626849499491,0.0136574534635,0.0735359875481,0.275055977456,0.35092093181
 06/02  05:00:00,0.67798746446,6.64439931083,0.0,6.02849637583,0.0,0.188211539115,0.188211539115,0.188211539115,0.0659841587211,0.0143762669954,0.0853631352956,0.306940364333,0.594761584448
