Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/01  01:00:00,0.701895860472,2.21571710071,0.0,1.82421945031,0.048844337602,0.048844337602,0.048844337602,0.13299183107,0.0275544175015,0.092942924749,0.38421434955,0.365031503069
 01/01  02:00:00,0.601661004618,2.65350600762,0.0,2.34225598976,0.0627150106828,0.0627150106828,0.0627150106828,0.0775785967864,0.0160734078338,0.0761857795615,0.353760209753,0.286881667633
 01/01  03:00:00,0.565875491798,2.96530241054,0.0,2.67588458157,0.0716480738453,0.0716480738453,0.0716480738453,0.0554132755573,0.0114810068172,0.0623264934745,0.349658642104,0.265332010345
 01/01  04:00:00,0.559125001659,3.2145023272,0.0,2.91944532534,0.0781695278259,0.0781695278259,0.0781695278259,0.0554132755573,0.0114810068172,0.0539764305342,0.344736760925,0.271310221142
 01/01  05:00:00,0.562573456284,3.44947564924,0.0,3.09215929516,0.0827940259633,0.0827940259633,0.0827940259633,0.0554132755573,0.0114810068172,0.0658228643082,0.331714283638,0.334466611187
 01/01  06:00:00,0.6180136979,3.82645295361,0.0,3.19422018841,0.0855267545968,0.0855267545968,0.0855267545968,0.0554132755573,0.0114810068172,0.080078180578,0.370166480351,0.606734288588
 01/01  07:00:00,0.819230540963,4.2075999995,0.0,3.06068095521,0.0819511785399,0.0819511785399,0.0819511785399,0.127450542036,0.0264063108338,0.14038354292,0.427690966632,1.11745806203
 01/01  08:00:00,1.11921675412,4.70988173142,0.0,3.41524006354,0.0914446661704,0.0914446661704,0.0914446661704,0.260442373107,0.0539607283354,0.228567290958,0.454453695544,1.26333716695
 01/01  09:00:00,1.08753760631,4.4659469968,0.0,3.20528615661,0.0858230511234,0.0858230511234,0.0858230511234,0.24935972625,0.0516645292523,0.30112795013,0.38421434955,1.23419469286
 01/01  10:00:00,0.956244631945,4.32022187369,0.0,3.17371595604,0.0849777440882,0.0849777440882,0.0849777440882,0.127450542036,0.0264063108338,0.375064554145,0.326997480842,1.1239810861
 01/01  11:00:00,0.975428743953,4.84085619441,0.0,3.82816078615,0.102500813595,0.102500813595,0.102500813595,0.105285248323,0.0218139126677,0.395792849183,0.334687920184,0.989640829964
 01/01  12:00:00,0.973331970977,3.9713368422,0.0,3.08065022675,0.0824858652195,0.0824858652195,0.0824858652195,0.105285248323,0.0218139126677,0.413608485392,0.334790459375,0.867624973858
 01/01  13:00:00,0.939014237907,3.32756919122,0.0,2.53066657331,0.0677597930685,0.0677597930685,0.0677597930685,0.105285248323,0.0218139126677,0.399656479991,0.329150803858,0.774229457272
 01/01  14:00:00,0.902049850673,2.89225961236,0.0,2.15250058234,0.0576342200026,0.0576342200026,0.0576342200026,0.105285248323,0.0218139126677,0.361435815596,0.340532654084,0.716301844199
 01/01  15:00:00,0.892760761101,2.63398071441,0.0,1.94763989689,0.0521489783669,0.0521489783669,0.0521489783669,0.110826537357,0.0229620193354,0.331767743197,0.359707482845,0.66156279648
 01/01  16:00:00,0.947978784253,2.40319289269,0.0,1.70939548224,0.0457698716103,0.0457698716103,0.0457698716103,0.138533188893,0.0287025099169,0.339922588697,0.379702625135,0.667642047879
 01/01  17:00:00,1.17622942428,2.30625530338,0.0,1.53742045294,0.0411651589542,0.0411651589542,0.0411651589542,0.23273572157,0.0482202235015,0.389638662656,0.4491216576,0.737897640601
 01/01  18:00:00,1.59124340768,1.96426507996,0.0,1.04898550102,0.0280870823641,0.0280870823641,0.0280870823641,0.432223571359,0.0895518497538,0.480421867651,0.54561103655,0.87769581328
 01/01  19:00:00,1.86173076793,1.63345958962,0.0,0.576877434938,0.0154461658559,0.0154461658559,0.0154461658559,0.642793999216,0.133179675089,0.432594020017,0.592368907752,1.01577752881
 01/01  20:00:00,1.81097987908,1.52780214623,0.0,0.440715077795,0.0118003544159,0.0118003544159,0.0118003544159,0.681583297609,0.141216379006,0.349590650728,0.611441197322,1.04496867065
 01/01  21:00:00,1.67753227232,1.38377406015,0.0,0.370222447595,0.00991288093934,0.00991288093934,0.00991288093934,0.587380696143,0.121698665421,0.310730298291,0.632461731524,0.969985240328
 01/01  22:00:00,1.53446803438,1.36473546504,0.0,0.45249213176,0.0121156905997,0.0121156905997,0.0121156905997,0.493178163466,0.102180951837,0.293949140492,0.617696087987,0.869694074801
 01/01  23:00:00,1.25011256256,1.42014687072,0.0,0.667101718154,0.0178619636639,0.0178619636639,0.0178619636639,0.371268979252,0.0769227476707,0.234174068073,0.534536803897,0.716224222213
 01/01  24:00:00,0.96409720856,1.514002912,0.0,0.936578252855,0.0250773251898,0.0250773251898,0.0250773251898,0.254901084073,0.05281263592,0.151455627092,0.464502536285,0.54542795581
 01/02  01:00:00,0.680755132841,1.65788678314,0.0,1.28017509811,0.0342772930478,0.0342772930478,0.0342772930478,0.13299183107,0.0275544175015,0.0863692416722,0.38421434955,0.351245537705
 01/02  02:00:00,0.575470277919,1.81547674731,0.0,1.51150677778,0.0404713080593,0.0404713080593,0.0404713080593,0.0775785967864,0.0160734078338,0.0722387554862,0.353760209753,0.279601619307
 01/02  03:00:00,0.539822775412,2.08446105446,0.0,1.80040131908,0.0482065958859,0.0482065958859,0.0482065958859,0.0554132755573,0.0114810068172,0.0597152550472,0.349658642104,0.259973916749
 01/02  04:00:00,0.534047038761,2.32320401955,0.0,2.03383784309,0.0544569690992,0.0544569690992,0.0544569690992,0.0554132755573,0.0114810068172,0.0526110263622,0.344736760925,0.265619395747
 01/02  05:00:00,0.533660276844,2.45776005833,0.0,2.11208232764,0.0565520021381,0.0565520021381,0.0565520021381,0.0554132755573,0.0114810068172,0.0631517086927,0.331714283638,0.3228279878
 01/02  06:00:00,0.586549929835,2.77056191251,0.0,2.17212522691,0.0581596791322,0.0581596791322,0.0581596791322,0.0554132755573,0.0114810068172,0.0759814879778,0.370166480351,0.572938208997
 01/02  07:00:00,0.791939437822,3.50779251084,0.0,2.43826090396,0.0652855876162,0.0652855876162,0.0652855876162,0.127450542036,0.0264063108338,0.129758030703,0.427690966632,1.04007062463
 01/02  08:00:00,1.07231032062,3.65408406877,0.0,2.45372307668,0.0656995945957,0.0656995945957,0.0656995945957,0.260442373107,0.0539607283354,0.207405929039,0.454453695544,1.16905649116
 01/02  09:00:00,1.02897711836,3.39164790189,0.0,2.229647459,0.0596998640719,0.0596998640719,0.0596998640719,0.24935972625,0.0516645292523,0.268690649238,0.38421434955,1.13553429556
 01/02  10:00:00,0.888498227077,3.38090449004,0.0,2.32535197445,0.0622623976867,0.0622623976867,0.0622623976867,0.127450542036,0.0264063108338,0.330033495679,0.326997480842,1.03302768404
 01/02  11:00:00,0.902755912988,3.94997943695,0.0,3.01560363216,0.080744211919,0.080744211919,0.080744211919,0.105285248323,0.0218139126677,0.344876619894,0.334687920184,0.911321226501
 01/02  12:00:00,0.904879634084,3.3101278632,0.0,2.48444870631,0.0665222878449,0.0665222878449,0.0665222878449,0.105285248323,0.0218139126677,0.361119725873,0.334790459375,0.8026175153
 01/02  13:00:00,0.873398370605,2.60624269178,0.0,1.8656788217,0.0499544318577,0.0499544318577,0.0499544318577,0.105285248323,0.0218139126677,0.3518459739,0.329150803858,0.717890709435
 01/02  14:00:00,0.829620620393,1.76629172445,0.0,1.07535067064,0.0287930222366,0.0287930222366,0.0287930222366,0.105285248323,0.0218139126677,0.317847783081,0.340532654084,0.667483867986
 01/02  15:00:00,0.830168894326,1.71342267971,0.0,1.07122979211,0.0286826837671,0.0286826837671,0.0286826837671,0.110826537357,0.0229620193354,0.292642171022,0.359707482845,0.617414866566
 01/02  16:00:00,0.887671862583,1.4910565041,0.0,0.841140071461,0.0225219227949,0.0225219227949,0.0225219227949,0.138533188893,0.0287025099169,0.302863615842,0.379702625135,0.623761070062
 01/02  17:00:00,1.12774512874,1.78315437284,0.0,1.06809628593,0.0285987826589,0.0285987826589,0.0285987826589,0.23273572157,0.0482202235015,0.353720743409,0.4491216576,0.68412087706
 01/02  18:00:00,1.58467435045,2.97450700723,0.0,2.12395712123,0.0568699553465,0.0568699553465,0.0568699553465,0.432223571359,0.0895518497538,0.445069937436,0.54561103655,0.812966120338
 01/02  19:00:00,1.85176738327,2.4588452869,0.0,1.48617720309,0.0397930967306,0.0397930967306,0.0397930967306,0.642793999216,0.133179675089,0.398283704478,0.592368907752,0.93186345794
 01/02  20:00:00,1.80607869286,2.52987060446,0.0,1.536627318,0.0411439223915,0.0411439223915,0.0411439223915,0.681583297609,0.141216379006,0.315345896534,0.611441197322,0.951124888674
 01/02  21:00:00,1.68391445869,2.8344899863,0.0,1.91034678361,0.0511504376403,0.0511504376403,0.0511504376403,0.587380696143,0.121698665421,0.275874927963,0.632461731524,0.880576830473
 01/02  22:00:00,1.5518449011,3.26848621794,0.0,2.43130779308,0.0650994147876,0.0650994147876,0.0650994147876,0.493178163466,0.102180951837,0.258342283024,0.617696087987,0.794629166381
 01/02  23:00:00,1.28038168382,3.54830140813,0.0,2.85426511323,0.0764242968534,0.0764242968534,0.0764242968534,0.371268979252,0.0769227476707,0.205880856148,0.534536803897,0.657215364547
 01/02  24:00:00,1.01704803436,4.03494591493,0.0,3.49435463973,0.0935629963242,0.0935629963242,0.0935629963242,0.254901084073,0.05281263592,0.135920781757,0.464502536285,0.508594571864
 01/03  01:00:00,0.754696443543,4.41945643636,0.0,4.04170660382,0.108218603749,0.108218603749,0.108218603749,0.13299183107,0.0275544175015,0.0863692416722,0.38421434955,0.351283685207
