Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/01  01:00:00,1.06226633153,12.8546742972,0.0,12.4021789745,0.0,0.341472725589,0.341472725589,0.341472725589,0.161612796136,0.0352113105958,0.092942924749,0.413914574456,0.423985833147
 01/01  02:00:00,0.932043599678,12.8099538649,0.0,12.4513084672,0.0,0.342825421903,0.342825421903,0.342825421903,0.0942741659095,0.0205399387695,0.0761857795615,0.381106293534,0.332395667485
 01/01  03:00:00,0.881524959804,12.8046907008,0.0,12.4717681267,0.0,0.343388743533,0.343388743533,0.343388743533,0.0673386720226,0.0146713809326,0.0623264934745,0.376687669841,0.306977188645
 01/01  04:00:00,0.871277929259,12.9349861856,0.0,12.5954504572,0.0,0.34679412436,0.34679412436,0.34679412436,0.0673386720226,0.0146713809326,0.0539764305342,0.371385321409,0.313955556529
 01/01  05:00:00,0.870013812075,13.0416005224,0.0,12.6288129591,0.0,0.347712703628,0.347712703628,0.347712703628,0.0673386720226,0.0146713809326,0.0658228643082,0.357356191184,0.388173685826
 01/01  06:00:00,0.92320330812,13.271904477,0.0,12.5383618063,0.0,0.34522228628,0.34522228628,0.34522228628,0.0673386720226,0.0146713809326,0.080078180578,0.398780788307,0.706075561713
 01/01  07:00:00,1.17323887372,14.6413914741,0.0,13.3063741104,0.0,0.366368187763,0.366368187763,0.366368187763,0.15487897491,0.0337441825195,0.14038354292,0.460751985603,1.30328182029
 01/01  08:00:00,1.48063572444,14.037018779,0.0,12.5275885853,0.0,0.344925664117,0.344925664117,0.344925664117,0.316491771045,0.0689554931152,0.228567290958,0.489583505201,1.47570880115
 01/01  09:00:00,1.42051018734,13.0693155427,0.0,11.5972504395,0.0,0.319310399007,0.319310399007,0.319310399007,0.303024045,0.06602121875,0.30112795013,0.413914574456,1.44355561368
 01/01  10:00:00,1.2362611781,12.3525219687,0.0,11.0116426363,0.0,0.303186692594,0.303186692594,0.303186692594,0.15487897491,0.0337441825195,0.375064554145,0.352274773936,1.31661545136
 01/01  11:00:00,1.26557522446,13.3990052377,0.0,12.2140031531,0.0,0.336291627109,0.336291627109,0.336291627109,0.127943439226,0.0278756155762,0.395792849183,0.360559693361,1.16016755729
 01/01  12:00:00,1.23725499846,11.5751491772,0.0,10.5343514819,0.0,0.290045299317,0.290045299317,0.290045299317,0.127943439226,0.0278756155762,0.413608485392,0.360670158953,1.01595555933
 01/01  13:00:00,1.18590100511,10.3283796397,0.0,9.39658747622,0.0,0.258718918936,0.258718918936,0.258718918936,0.127943439226,0.0278756155762,0.399656479991,0.354594551375,0.90736850146
 01/01  14:00:00,1.1463808732,9.76878017683,0.0,8.90405095679,0.0,0.245157770683,0.245157770683,0.245157770683,0.127943439226,0.0278756155762,0.361435815596,0.366856232124,0.839461001483
 01/01  15:00:00,1.15678939593,10.1136679195,0.0,9.3115024592,0.0,0.256376248932,0.256376248932,0.256376248932,0.134677344045,0.0293427618652,0.331767743197,0.387513297889,0.7754744303
 01/01  16:00:00,1.23158799222,10.2710632616,0.0,9.46033716554,0.0,0.260474157287,0.260474157287,0.260474157287,0.168346700955,0.0366784568848,0.339922588697,0.409054088393,0.782551385677
