Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,1.04974861589,7.40318048769,0.0,6.88504469761,0.184350324495,0.184350324495,0.184350324495,0.210085920843,0.0459277025038,0.122837147866,0.465847520178
 01/01  02:00:00,0.898653595749,7.76971160047,0.0,7.34679081018,0.196713794802,0.196713794802,0.196713794802,0.122550102381,0.0267911558346,0.102975685881,0.428922856849
 01/01  03:00:00,0.861431439038,8.74743693792,0.0,8.35140017267,0.223612685093,0.223612685093,0.223612685093,0.0875357858627,0.0191365395425,0.0864965903205,0.423949838219
 01/01  04:00:00,0.832324318441,8.26710710466,0.0,7.86631012812,0.210624169978,0.210624169978,0.210624169978,0.0875357858627,0.0191365395425,0.0763456071944,0.417982215863
 01/01  05:00:00,0.823968857312,8.10631038938,0.0,7.63540384421,0.204441545139,0.204441545139,0.204441545139,0.0875357858627,0.0191365395425,0.0899621050554,0.402192881712
 01/01  06:00:00,0.895093867976,8.72074030743,0.0,7.92931738152,0.212311218954,0.212311218954,0.212311218954,0.0875357858627,0.0191365395425,0.106595392246,0.44881493137
 01/01  07:00:00,1.17560457566,9.36590880633,0.0,7.9745539162,0.213522448542,0.213522448542,0.213522448542,0.201332295531,0.0440140383346,0.177474275597,0.518561517658
 01/01  08:00:00,1.60608794371,9.57484099626,0.0,8.00848849811,0.214431063004,0.214431063004,0.214431063004,0.411418216375,0.0899417408384,0.281086459277,0.551010464219
 01/01  09:00:00,1.55711421952,9.91185019301,0.0,8.38419220729,0.224490707312,0.224490707312,0.224490707312,0.393911071919,0.0861144362557,0.36605048386,0.465847520178
 01/01  10:00:00,1.31874329173,9.00193907693,0.0,7.60791439726,0.20370550221,0.20370550221,0.20370550221,0.201332295531,0.0440140383346,0.45251754537,0.396473910288
 01/01  11:00:00,1.28620436355,7.98447875032,0.0,6.75415381425,0.180845659256,0.180845659256,0.180845659256,0.166318011612,0.0363594291692,0.476182943291,0.405798320219
 01/01  12:00:00,1.24796616312,5.6164042981,0.0,4.54498230914,0.121694048523,0.121694048523,0.121694048523,0.166318011612,0.0363594291692,0.496972028135,0.405922645685
 01/01  13:00:00,1.20059192877,4.56346740651,0.0,3.6120295565,0.0967137978142,0.0967137978142,0.0967137978142,0.166318011612,0.0363594291692,0.481415945109,0.399084745068
 01/01  14:00:00,1.15636377726,3.99352246827,0.0,3.11040492177,0.0832825612357,0.0832825612357,0.0832825612357,0.166318011612,0.0363594291692,0.43681890348,0.412884871767
 01/01  15:00:00,1.16025546597,4.1085465188,0.0,3.28939274063,0.0880750446451,0.0880750446451,0.0880750446451,0.175071528259,0.0382730695827,0.402002089622,0.436133733863
 01/01  16:00:00,1.26632714803,4.82517645311,0.0,3.99032221134,0.106842762365,0.106842762365,0.106842762365,0.218839437491,0.0478413429173,0.411726405573,0.460377199685
 01/01  17:00:00,1.60957192289,5.62762093694,0.0,4.6956221829,0.12572750231,0.12572750231,0.12572750231,0.367650307143,0.0803734675038,0.470575105936,0.54454554
 01/01  18:00:00,2.23853260348,6.56749790047,0.0,5.45972876288,0.146186816977,0.146186816977,0.146186816977,0.682779079743,0.149264997504,0.578065905983,0.661535803274
 01/01  19:00:00,2.67214339584,6.62107577804,0.0,5.34275247318,0.143054721557,0.143054721557,0.143054721557,1.01541520914,0.221983855842,0.522761393651,0.718228215658
 01/01  20:00:00,2.65155878369,6.9967321386,0.0,5.67907424546,0.152059895899,0.152059895899,0.152059895899,1.07669026033,0.235379433759,0.425376441419,0.741352752288
 01/01  21:00:00,2.45806508907,7.22322138419,0.0,5.98639077143,0.160288441068,0.160288441068,0.160288441068,0.927879390674,0.202847309173,0.37951047539,0.766839472767
 01/01  22:00:00,2.26193055773,7.96727391015,0.0,6.84564907545,0.1832954881,0.1832954881,0.1832954881,0.779068523518,0.170315208342,0.359614732068,0.748936605699
 01/01  23:00:00,1.88975195704,9.04587445335,0.0,8.10757368604,0.217084115722,0.217084115722,0.217084115722,0.586489744634,0.128214810421,0.289154633287,0.648108652973
 01/01  24:00:00,1.50682625487,9.72206416135,0.0,8.98661660599,0.240620905192,0.240620905192,0.240620905192,0.402664591062,0.0880280766692,0.191618322082,0.563194359863
 01/02  01:00:00,1.1128549299,10.0328930154,0.0,9.5283448707,0.255125935409,0.255125935409,0.255125935409,0.210085920843,0.0459277025038,0.115167850971,0.465847520178
 01/02  02:00:00,0.955788003015,10.0716482109,0.0,9.65260516404,0.258453063468,0.258453063468,0.258453063468,0.122550102381,0.0267911558346,0.0983708244822,0.428922856849
 01/02  03:00:00,0.86937243953,9.15808312219,0.0,8.76175503534,0.234600130406,0.234600130406,0.234600130406,0.0875357858627,0.0191365395425,0.0834501454999,0.423949838219
 01/02  04:00:00,0.855789117868,9.20250747256,0.0,8.80215807677,0.235681940928,0.235681940928,0.235681940928,0.0875357858627,0.0191365395425,0.0747526356716,0.417982215863
 01/02  05:00:00,0.855488054174,9.39306048522,0.0,8.9289588,0.239077090197,0.239077090197,0.239077090197,0.0875357858627,0.0191365395425,0.0868457568597,0.402192881712
 01/02  06:00:00,0.90546049832,9.25244864934,0.0,8.49498825997,0.227457323966,0.227457323966,0.227457323966,0.0875357858627,0.0191365395425,0.101815917579,0.44881493137
 01/02  07:00:00,1.19223398618,10.3655088082,0.0,9.05859982585,0.242548289911,0.242548289911,0.242548289911,0.201332295531,0.0440140383346,0.165077844744,0.518561517658
 01/02  08:00:00,1.6086979507,10.4865256192,0.0,9.02801345628,0.241729325415,0.241729325415,0.241729325415,0.411418216375,0.0899417408384,0.25639820385,0.551010464219
 01/02  09:00:00,1.51504013712,9.63928857191,0.0,8.22619070323,0.220260142396,0.220260142396,0.220260142396,0.393911071919,0.0861144362557,0.32820696637,0.465847520178
 01/02  10:00:00,1.27716079723,9.30543205319,0.0,8.01701045136,0.214659242328,0.214659242328,0.214659242328,0.201332295531,0.0440140383346,0.39998131075,0.396473910288
 01/02  11:00:00,1.24000208101,8.39039651455,0.0,7.24714174383,0.194045643974,0.194045643974,0.194045643974,0.166318011612,0.0363594291692,0.416780676038,0.405798320219
 01/02  12:00:00,1.24004588172,7.54862211182,0.0,6.53623025502,0.175010653003,0.175010653003,0.175010653003,0.166318011612,0.0363594291692,0.435735142253,0.405922645685
 01/02  13:00:00,1.19736495623,6.48222911321,0.0,5.57471952055,0.149265748839,0.149265748839,0.149265748839,0.166318011612,0.0363594291692,0.425637021538,0.399084745068
 01/02  14:00:00,1.15227875136,5.70001124498,0.0,4.85706611076,0.13005023975,0.13005023975,0.13005023975,0.166318011612,0.0363594291692,0.385966199058,0.412884871767
 01/02  15:00:00,1.14767623795,5.30704156174,0.0,4.52437646591,0.121142317336,0.121142317336,0.121142317336,0.175071528259,0.0382730695827,0.356355588907,0.436133733863
 01/02  16:00:00,1.24921037165,5.75713478377,0.0,4.96579302237,0.132961454174,0.132961454174,0.132961454174,0.218839437491,0.0478413429173,0.368490937387,0.460377199685
 01/02  17:00:00,1.57474797123,5.83094687335,0.0,4.96005401778,0.132807789615,0.132807789615,0.132807789615,0.367650307143,0.0803734675038,0.428670866964,0.54454554
 01/02  18:00:00,2.22081396449,7.37410736002,0.0,6.33834181113,0.169712096429,0.169712096429,0.169712096429,0.682779079743,0.149264997504,0.536821987543,0.661535803274
 01/02  19:00:00,2.65196111326,7.27006479685,0.0,6.08396885258,0.16290114029,0.16290114029,0.16290114029,1.01541520914,0.221983855842,0.482732692333,0.718228215658
 01/02  20:00:00,2.63269725443,7.68040143865,0.0,6.46676095669,0.173150579721,0.173150579721,0.173150579721,1.07669026033,0.235379433759,0.385424228339,0.741352752288
 01/02  21:00:00,2.43425169234,7.75409292399,0.0,6.61574294737,0.177139642905,0.177139642905,0.177139642905,0.927879390674,0.202847309173,0.338845876819,0.766839472767
 01/02  22:00:00,2.23045128886,8.25975893333,0.0,7.22144318082,0.193357552808,0.193357552808,0.193357552808,0.779068523518,0.170315208342,0.318073398495,0.748936605699
 01/02  23:00:00,1.8479951886,8.65347374582,0.0,7.78085596683,0.208336094438,0.208336094438,0.208336094438,0.586489744634,0.128214810421,0.256145886137,0.648108652973
 01/02  24:00:00,1.46842471232,8.92276379537,0.0,8.2292982645,0.220343348817,0.220343348817,0.220343348817,0.402664591062,0.0880280766692,0.173494335907,0.563194359863
 01/03  01:00:00,1.09493298606,9.36247248926,0.0,8.85900303603,0.237203991567,0.237203991567,0.237203991567,0.210085920843,0.0459277025038,0.115167850971,0.465847520178
 01/03  02:00:00,0.934663645984,9.28120172515,0.0,8.86366083878,0.237328706436,0.237328706436,0.237328706436,0.122550102381,0.0267911558346,0.0983708244822,0.428922856849
 01/03  03:00:00,0.878524112032,9.49797076714,0.0,9.10354816432,0.243751802908,0.243751802908,0.243751802908,0.0875357858627,0.0191365395425,0.0834501454999,0.423949838219
 01/03  04:00:00,0.868363619558,9.67288189157,0.0,9.2717857079,0.248256442618,0.248256442618,0.248256442618,0.0875357858627,0.0191365395425,0.0747526356716,0.417982215863
 01/03  05:00:00,0.874984917325,10.1255401496,0.0,9.65712011256,0.258573953348,0.258573953348,0.258573953348,0.0875357858627,0.0191365395425,0.0868457568597,0.402192881712
 01/03  06:00:00,0.933753563364,10.3157257658,0.0,9.55166672251,0.255750389009,0.255750389009,0.255750389009,0.0875357858627,0.0191365395425,0.101815917579,0.44881493137
 01/03  07:00:00,1.18751119545,10.1964991387,0.0,8.88221486251,0.237825499187,0.237825499187,0.237825499187,0.201332295531,0.0440140383346,0.165077844744,0.518561517658
 01/03  08:00:00,1.55041124808,8.31583367851,0.0,6.85114420543,0.183442622801,0.183442622801,0.183442622801,0.411418216375,0.0899417408384,0.25639820385,0.551010464219
 01/03  09:00:00,1.47836181095,8.27341928182,0.0,6.85634274786,0.18358181623,0.18358181623,0.18358181623,0.393911071919,0.0861144362557,0.32820696637,0.465847520178
 01/03  10:00:00,1.22128013964,7.21788519441,0.0,5.9300012404,0.158778584735,0.158778584735,0.158778584735,0.201332295531,0.0440140383346,0.39998131075,0.396473910288
 01/03  11:00:00,1.21309480325,7.3842961677,0.0,6.24221912909,0.167138366206,0.167138366206,0.167138366206,0.166318011612,0.0363594291692,0.416780676038,0.405798320219
 01/03  12:00:00,1.22320372537,6.91458706476,0.0,5.90721590645,0.158168496654,0.158168496654,0.158168496654,0.166318011612,0.0363594291692,0.435735142253,0.405922645685
 01/03  13:00:00,1.19858636264,6.52599314318,0.0,5.62033613533,0.150487155251,0.150487155251,0.150487155251,0.166318011612,0.0363594291692,0.425637021538,0.399084745068
 01/03  14:00:00,1.16077910921,6.01861210124,0.0,5.17453419186,0.138550597603,0.138550597603,0.138550597603,0.166318011612,0.0363594291692,0.385966199058,0.412884871767
 01/03  15:00:00,1.17612092823,6.37273855638,0.0,5.58671776944,0.149587007622,0.149587007622,0.149587007622,0.175071528259,0.0382730695827,0.356355588907,0.436133733863
 01/03  16:00:00,1.28195290682,6.98477816578,0.0,6.18864857617,0.165703989343,0.165703989343,0.165703989343,0.218839437491,0.0478413429173,0.368490937387,0.460377199685
 01/03  17:00:00,1.60551385298,6.9837613006,0.0,6.10908628355,0.163573671371,0.163573671371,0.163573671371,0.367650307143,0.0803734675038,0.428670866964,0.54454554
 01/03  18:00:00,2.22304538899,7.45931065154,0.0,6.42168019111,0.171943520925,0.171943520925,0.171943520925,0.682779079743,0.149264997504,0.536821987543,0.661535803274
 01/03  19:00:00,2.64208633865,6.89595695588,0.0,5.71516958529,0.153026365676,0.153026365676,0.153026365676,1.01541520914,0.221983855842,0.482732692333,0.718228215658
