Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,1.20494528604,13.2079019846,0.0,12.6812699762,0.339546994653,0.339546994653,0.339546994653,0.210085920843,0.0459277025038,0.122837147866,0.465847520178
 01/01  02:00:00,1.05986366189,13.8096051539,0.0,13.3676020787,0.357923860943,0.357923860943,0.357923860943,0.122550102381,0.0267911558346,0.102975685881,0.428922856849
 01/01  03:00:00,0.994150225575,13.7271641468,0.0,13.3081301379,0.35633147163,0.35633147163,0.35633147163,0.0875357858627,0.0191365395425,0.0864965903205,0.423949838219
 01/01  04:00:00,0.979936997614,13.8073339361,0.0,13.3792914414,0.358236849151,0.358236849151,0.358236849151,0.0875357858627,0.0191365395425,0.0763456071944,0.417982215863
 01/01  05:00:00,0.983996820132,14.1146817778,0.0,13.6120663747,0.364469507959,0.364469507959,0.364469507959,0.0875357858627,0.0191365395425,0.0899621050554,0.402192881712
 01/01  06:00:00,1.03116067059,13.8346200591,0.0,13.0110877577,0.348378021569,0.348378021569,0.348378021569,0.0875357858627,0.0191365395425,0.106595392246,0.44881493137
 01/01  07:00:00,1.27615049412,13.1529892059,0.0,11.729704034,0.314068367,0.314068367,0.314068367,0.201332295531,0.0440140383346,0.177474275597,0.518561517658
 01/01  08:00:00,1.64929724859,11.2155958204,0.0,9.62225292315,0.257640367879,0.257640367879,0.257640367879,0.411418216375,0.0899417408384,0.281086459277,0.551010464219
 01/01  09:00:00,1.55095599715,9.70236506396,0.0,8.15419729719,0.218332484937,0.218332484937,0.218332484937,0.393911071919,0.0861144362557,0.36605048386,0.465847520178
 01/01  10:00:00,1.29794779251,8.23319239857,0.0,6.83125212656,0.182910002992,0.182910002992,0.182910002992,0.201332295531,0.0440140383346,0.45251754537,0.396473910288
 01/01  11:00:00,1.28375576804,7.89212043972,0.0,6.66270461538,0.178397063752,0.178397063752,0.178397063752,0.166318011612,0.0363594291692,0.476182943291,0.405798320219
 01/01  12:00:00,1.27367008353,6.57897185294,0.0,5.5049623979,0.147397968925,0.147397968925,0.147397968925,0.166318011612,0.0363594291692,0.496972028135,0.405922645685
 01/01  13:00:00,1.21862535443,5.24136678719,0.0,4.28553497094,0.114747223471,0.114747223471,0.114747223471,0.166318011612,0.0363594291692,0.481415945109,0.399084745068
 01/01  14:00:00,1.17434103166,4.66943377346,0.0,3.78181247358,0.10125981563,0.10125981563,0.10125981563,0.166318011612,0.0363594291692,0.43681890348,0.412884871767
 01/01  15:00:00,1.15638887473,3.97046080072,0.0,3.14498478478,0.0842084534044,0.0842084534044,0.0842084534044,0.175071528259,0.0382730695827,0.402002089622,0.436133733863
 01/01  16:00:00,1.2367524154,3.72260801979,0.0,2.88577652277,0.0772680297308,0.0772680297308,0.0772680297308,0.218839437491,0.0478413429173,0.411726405573,0.460377199685
 01/01  17:00:00,1.56532159439,3.97071700676,0.0,3.04297800977,0.081477173812,0.081477173812,0.081477173812,0.367650307143,0.0803734675038,0.470575105936,0.54454554
 01/01  18:00:00,2.1939261809,4.89851169977,0.0,3.79378532544,0.101580394395,0.101580394395,0.101580394395,0.682779079743,0.149264997504,0.578065905983,0.661535803274
 01/01  19:00:00,2.61612976344,4.52512545697,0.0,3.25077697025,0.08704108915,0.08704108915,0.08704108915,1.01541520914,0.221983855842,0.522761393651,0.718228215658
 01/01  20:00:00,2.59733901876,4.97027333358,0.0,3.65409541191,0.0978401309658,0.0978401309658,0.0978401309658,1.07669026033,0.235379433759,0.425376441419,0.741352752288
 01/01  21:00:00,2.41247965599,5.5181718072,0.0,4.28388362794,0.114703007982,0.114703007982,0.114703007982,0.927879390674,0.202847309173,0.37951047539,0.766839472767
 01/01  22:00:00,2.23567390871,6.98449256724,0.0,5.86502589188,0.157038839082,0.157038839082,0.157038839082,0.779068523518,0.170315208342,0.359614732068,0.748936605699
 01/01  23:00:00,1.84668141348,7.43565313403,0.0,6.49899166513,0.174013572166,0.174013572166,0.174013572166,0.586489744634,0.128214810421,0.289154633287,0.648108652973
 01/01  24:00:00,1.46960233682,8.33268711812,0.0,7.59639209567,0.203396987141,0.203396987141,0.203396987141,0.402664591062,0.0880280766692,0.191618322082,0.563194359863
 01/02  01:00:00,1.08547678091,9.011751377,0.0,8.50583633919,0.227747786412,0.227747786412,0.227747786412,0.210085920843,0.0459277025038,0.115167850971,0.465847520178
 01/02  02:00:00,0.941212771332,9.52904556468,0.0,9.10825504213,0.243877831785,0.243877831785,0.243877831785,0.122550102381,0.0267911558346,0.0983708244822,0.428922856849
