Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 01/01  01:00:00,1.06208848371,7.84775624491,0.0,7.34590931364,0.196690192316,0.196690192316,0.196690192316,0.210085920843,0.0459277025038,0.122837147866,0.465847520178
 01/01  02:00:00,0.90857969123,8.12733956737,0.0,7.71750678939,0.206639890284,0.206639890284,0.206639890284,0.122550102381,0.0267911558346,0.102975685881,0.428922856849
 01/01  03:00:00,0.856414626439,8.54982251561,0.0,8.16403419391,0.218595872494,0.218595872494,0.218595872494,0.0875357858627,0.0191365395425,0.0864965903205,0.423949838219
 01/01  04:00:00,0.849823744064,8.91347606197,0.0,8.51987191559,0.228123595601,0.228123595601,0.228123595601,0.0875357858627,0.0191365395425,0.0763456071944,0.417982215863
 01/01  05:00:00,0.857743085559,9.36334688594,0.0,8.89679067251,0.238215773386,0.238215773386,0.238215773386,0.0875357858627,0.0191365395425,0.0899621050554,0.402192881712
 01/01  06:00:00,0.922901450492,9.75619593077,0.0,8.96786423021,0.240118801471,0.240118801471,0.240118801471,0.0875357858627,0.0191365395425,0.106595392246,0.44881493137
 01/01  07:00:00,1.20054157198,10.295862317,0.0,8.90589122049,0.238459444858,0.238459444858,0.238459444858,0.201332295531,0.0440140383346,0.177474275597,0.518561517658
 01/01  08:00:00,1.65170915407,11.2757311323,0.0,9.71233183728,0.260052273361,0.260052273361,0.260052273361,0.411418216375,0.0899417408384,0.281086459277,0.551010464219
 01/01  09:00:00,1.55894137375,9.97675494072,0.0,8.45243205747,0.226317861539,0.226317861539,0.226317861539,0.393911071919,0.0861144362557,0.36605048386,0.465847520178
 01/01  10:00:00,1.27605942421,7.3982474481,0.0,6.01377380347,0.161021634688,0.161021634688,0.161021634688,0.201332295531,0.0440140383346,0.45251754537,0.396473910288
 01/01  11:00:00,1.25217795909,6.69780194099,0.0,5.48334880623,0.146819254797,0.146819254797,0.146819254797,0.166318011612,0.0363594291692,0.476182943291,0.405798320219
 01/01  12:00:00,1.23039903574,4.94947530677,0.0,3.88889202259,0.104126921142,0.104126921142,0.104126921142,0.166318011612,0.0363594291692,0.496972028135,0.405922645685
 01/01  13:00:00,1.17473551754,3.58872375143,0.0,2.64635429903,0.0708573865793,0.0708573865793,0.0708573865793,0.166318011612,0.0363594291692,0.481415945109,0.399084745068
 01/01  14:00:00,1.13228655623,3.08483040081,0.0,2.21117817263,0.0592053402037,0.0592053402037,0.0592053402037,0.166318011612,0.0363594291692,0.43681890348,0.412884871767
 01/01  15:00:00,1.13268856436,3.07125650143,0.0,2.25983474937,0.0605081430329,0.0605081430329,0.0605081430329,0.175071528259,0.0382730695827,0.402002089622,0.436133733863
 01/01  16:00:00,1.21764992645,2.99603319431,0.0,2.17234414549,0.0581655407806,0.0581655407806,0.0581655407806,0.218839437491,0.0478413429173,0.411726405573,0.460377199685
 01/01  17:00:00,1.57868626591,4.46022966782,0.0,3.54211659832,0.0948418453297,0.0948418453297,0.0948418453297,0.367650307143,0.0803734675038,0.470575105936,0.54454554
 01/01  18:00:00,2.20595900609,5.34236336156,0.0,4.24318263187,0.113613219584,0.113613219584,0.113613219584,0.682779079743,0.149264997504,0.578065905983,0.661535803274
 01/01  19:00:00,2.63717325961,5.30381459595,0.0,4.03670133524,0.108084585318,0.108084585318,0.108084585318,1.01541520914,0.221983855842,0.522761393651,0.718228215658
 01/01  20:00:00,2.61593557965,5.65434041715,0.0,4.34863258352,0.116436691857,0.116436691857,0.116436691857,1.07669026033,0.235379433759,0.425376441419,0.741352752288
 01/01  21:00:00,2.42430271742,5.94725210728,0.0,4.72544675875,0.126526069418,0.126526069418,0.126526069418,0.927879390674,0.202847309173,0.37951047539,0.766839472767
 01/01  22:00:00,2.21649543923,6.25515541063,0.0,5.14875582303,0.137860369599,0.137860369599,0.137860369599,0.779068523518,0.170315208342,0.359614732068,0.748936605699
 01/01  23:00:00,1.82797195595,6.72110139697,0.0,5.80023807337,0.155304114633,0.155304114633,0.155304114633,0.586489744634,0.128214810421,0.289154633287,0.648108652973
 01/01  24:00:00,1.44672398566,7.45879209217,0.0,6.74194027543,0.180518635984,0.180518635984,0.180518635984,0.402664591062,0.0880280766692,0.191618322082,0.563194359863
 01/02  01:00:00,1.05672391857,7.91764910584,0.0,7.43198554486,0.198994924072,0.198994924072,0.198994924072,0.210085920843,0.0459277025038,0.115167850971,0.465847520178
 01/02  02:00:00,0.91079853474,8.37236018101,0.0,7.97235588407,0.213463595193,0.213463595193,0.213463595193,0.122550102381,0.0267911558346,0.0983708244822,0.428922856849
 01/02  03:00:00,0.847550788213,8.32446178209,0.0,7.94676843251,0.212778479089,0.212778479089,0.212778479089,0.0875357858627,0.0191365395425,0.0834501454999,0.423949838219
 01/02  04:00:00,0.837334137309,8.49713514018,0.0,8.11290859275,0.21722696037,0.21722696037,0.21722696037,0.0875357858627,0.0191365395425,0.0747526356716,0.417982215863
 01/02  05:00:00,0.832502354277,8.52046874495,0.0,8.0704977605,0.2160913903,0.2160913903,0.2160913903,0.0875357858627,0.0191365395425,0.0868457568597,0.402192881712
 01/02  06:00:00,0.887511405223,8.56932554318,0.0,7.8246324654,0.209508230869,0.209508230869,0.209508230869,0.0875357858627,0.0191365395425,0.101815917579,0.44881493137
 01/02  07:00:00,1.14365406352,8.53831001057,0.0,7.24425564256,0.193968367249,0.193968367249,0.193968367249,0.201332295531,0.0440140383346,0.165077844744,0.518561517658
 01/02  08:00:00,1.57158688434,9.08811429515,0.0,7.64200368732,0.204618259056,0.204618259056,0.204618259056,0.411418216375,0.0899417408384,0.25639820385,0.551010464219
 01/02  09:00:00,1.47632243293,8.18060913566,0.0,6.78017684528,0.181542438206,0.181542438206,0.181542438206,0.393911071919,0.0861144362557,0.32820696637,0.465847520178
 01/02  10:00:00,1.23544456711,7.73328805529,0.0,6.45900880519,0.172943012202,0.172943012202,0.172943012202,0.201332295531,0.0440140383346,0.39998131075,0.396473910288
 01/02  11:00:00,1.21899553938,7.59165328307,0.0,6.46259754239,0.173039102336,0.173039102336,0.173039102336,0.166318011612,0.0363594291692,0.416780676038,0.405798320219
 01/02  12:00:00,1.21375780482,6.55116505369,0.0,5.55443331482,0.148722576097,0.148722576097,0.148722576097,0.166318011612,0.0363594291692,0.435735142253,0.405922645685
 01/02  13:00:00,1.18915048312,6.1604844944,0.0,5.2679285524,0.141051275729,0.141051275729,0.141051275729,0.166318011612,0.0363594291692,0.425637021538,0.399084745068
 01/02  14:00:00,1.16342956994,6.1057993768,0.0,5.27352257517,0.141201058332,0.141201058332,0.141201058332,0.166318011612,0.0363594291692,0.385966199058,0.412884871767
 01/02  15:00:00,1.16922634275,6.10169255248,0.0,5.32922145446,0.142692422138,0.142692422138,0.142692422138,0.175071528259,0.0382730695827,0.356355588907,0.436133733863
 01/02  16:00:00,1.25049638089,5.7955356762,0.0,5.01382239865,0.134247463415,0.134247463415,0.134247463415,0.218839437491,0.0478413429173,0.368490937387,0.460377199685
 01/02  17:00:00,1.56581917894,5.48552762557,0.0,4.62658493287,0.123878997325,0.123878997325,0.123878997325,0.367650307143,0.0803734675038,0.428670866964,0.54454554
